#  AE3933

VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p5mm_SINGLE_LAYER"
0.533400017 0.914399982 -0.000560068119
0.533400008 0.914399982 -0.000448054119
0.5334 0.914399982 -0.000336040117
0.533399994 0.914399982 -0.000224026115
0.533399992 0.914399982 -0.000112012113
0.533399991 0.914399982 1.88855068e-09
0.533399989 0.914399982 0.000112015891
0.533399987 0.914399982 0.000224029892
0.53339999 0.914399982 0.000336043894
0.533399995 0.914399982 0.000448057897
0.5334 0.914399982 0.000560071899
0.533400004 0.914399982 0.000672085901
0.533042819 0.914399982 0.000722170639
0.532471303 0.914399982 0.000802174153
0.531556866 0.914399982 0.000930091722
0.530093689 0.914399982 0.00113420118
0.527752387 0.914399982 0.00145921362
0.524005851 0.914399982 0.00197595553
0.520253488 0.914399982 0.00248898396
0.516500535 0.914399982 0.00299767549
0.512747019 0.914399982 0.00350220586
0.508992939 0.914399982 0.00400251098
0.505238313 0.914399982 0.00449870975
0.501483171 0.914399982 0.00499099071
0.497727488 0.914399982 0.00547911783
0.493971297 0.914399982 0.00596332763
0.490214593 0.914399982 0.00644353971
0.486457401 0.914399982 0.00691991821
0.482699725 0.914399982 0.00739246319
0.478941569 0.914399982 0.0078611733
0.475182946 0.914399982 0.00832612682
0.471423862 0.914399982 0.00878733552
0.467664328 0.914399982 0.00924486871
0.463904355 0.914399982 0.00969876983
0.460143929 0.914399982 0.01014891
0.456383082 0.914399982 0.0105955196
0.452621806 0.914399982 0.0110384952
0.448860111 0.914399982 0.0114779061
0.445098003 0.914399982 0.0119137568
0.441335493 0.914399982 0.0123461317
0.437572566 0.914399982 0.0127748573
0.433809249 0.914399982 0.0132001496
0.430045543 0.914399982 0.0136219848
0.426281432 0.914399982 0.0140401935
0.42251694 0.914399982 0.0144549589
0.41875207 0.914399982 0.0148662725
0.414986822 0.914399982 0.0152741181
0.411221195 0.914399982 0.0156784419
0.407455188 0.914399982 0.0160792208
0.403688813 0.914399982 0.016476512
0.399922068 0.914399982 0.0168702961
0.396154958 0.914399982 0.0172605633
0.392387483 0.914399982 0.0176472868
0.388619644 0.914399982 0.0180304615
0.384851444 0.914399982 0.0184100566
0.381082883 0.914399982 0.0187860545
0.377313961 0.914399982 0.0191584183
0.373544681 0.914399982 0.0195271365
0.369775042 0.914399982 0.019892173
0.366005045 0.914399982 0.0202534914
0.362234691 0.914399982 0.0206110615
0.35846398 0.914399982 0.020964855
0.354692917 0.914399982 0.0213148696
0.350921491 0.914399982 0.0216609477
0.347149706 0.914399982 0.0220031051
0.343377561 0.914399982 0.0223412527
0.339605057 0.914399982 0.0226753888
0.335832196 0.914399982 0.0230054586
0.332058975 0.914399982 0.0233313915
0.32828539 0.914399982 0.0236530796
0.324511446 0.914399982 0.0239705265
0.320737141 0.914399982 0.024283661
0.316962468 0.914399982 0.024592323
0.313187433 0.914399982 0.0248965263
0.309412037 0.914399982 0.0251962085
0.305636269 0.914399982 0.0254911712
0.301860136 0.914399982 0.0257814321
0.298083639 0.914399982 0.0260669087
0.294306769 0.914399982 0.0263474028
0.290529533 0.914399982 0.0266229377
0.286751927 0.914399982 0.026893348
0.28297395 0.914399982 0.0271585152
0.279195607 0.914399982 0.027418425
0.275416889 0.914399982 0.0276728257
0.271637804 0.914399982 0.0279217051
0.26785835 0.914399982 0.0281649296
0.264078524 0.914399982 0.0284023021
0.260298335 0.914399982 0.0286338162
0.256517776 0.914399982 0.0288592066
0.252736853 0.914399982 0.0290784042
0.24895557 0.914399982 0.0292913099
0.245173922 0.914399982 0.0294976268
0.241391921 0.914399982 0.02969736
0.237609565 0.914399982 0.0298902648
0.233826858 0.914399982 0.03007615
0.23004381 0.914399982 0.0302549613
0.22626042 0.914399982 0.0304263878
0.222476696 0.914399982 0.030590292
0.21869265 0.914399982 0.0307465565
0.214908282 0.914399982 0.0308948569
0.211123606 0.914399982 0.0310350523
0.207338633 0.914399982 0.0311669774
0.203553371 0.914399982 0.0312903463
0.199767832 0.914399982 0.03140489
0.195982032 0.914399982 0.0315104793
0.192195987 0.914399982 0.0316068501
0.188409711 0.914399982 0.0316936802
0.184623222 0.914399982 0.0317706805
0.180836543 0.914399982 0.0318376819
0.177049695 0.914399982 0.0318943612
0.173262704 0.914399982 0.0319404176
0.169475595 0.914399982 0.0319755414
0.165688398 0.914399982 0.0319993553
0.161901146 0.914399982 0.0320115471
0.158113874 0.914399982 0.0320117656
0.154326621 0.914399982 0.0319996435
0.150539431 0.914399982 0.0319748339
0.146752349 0.914399982 0.031936903
0.142965428 0.914399982 0.0318854092
0.139178722 0.914399982 0.0318199039
0.135392296 0.914399982 0.0317398809
0.131606216 0.914399982 0.0316448679
0.127820557 0.914399982 0.0315343708
0.124151405 0.914399982 0.0314119502
0.120657488 0.914399982 0.0312808657
0.117330488 0.914399982 0.0311423795
0.114162472 0.914399982 0.030997772
0.11114589 0.914399982 0.0308479451
0.108273523 0.914399982 0.0306942465
0.105538527 0.914399982 0.0305371902
0.102934346 0.914399982 0.0303778898
0.10045475 0.914399982 0.0302170322
0.0980937975 0.914399982 0.0300553174
0.0958458248 0.914399982 0.0298934262
0.0937054521 0.914399982 0.0297317387
0.091667536 0.914399982 0.0295708386
0.0897271726 0.914399982 0.0294112846
0.0878797114 0.914399982 0.0292533156
0.0859673863 0.914399982 0.0290834421
0.0840556535 0.914399982 0.0289070266
0.0821445615 0.914399982 0.0287238025
0.0802341268 0.914399982 0.0285338466
0.0783244196 0.914399982 0.0283367095
0.0764154803 0.914399982 0.0281322704
0.07450736 0.914399982 0.0279203234
0.0726001164 0.914399982 0.0277006273
0.0706938027 0.914399982 0.0274730037
0.0687884803 0.914399982 0.0272372266
0.066884232 0.914399982 0.0269929254
0.0649811222 0.914399982 0.0267399084
0.0630792443 0.914399982 0.026477792
0.0611786683 0.914399982 0.026206397
0.0592794966 0.914399982 0.0259253424
0.0573818405 0.914399982 0.0256342314
0.0554858168 0.914399982 0.0253326707
0.053591553 0.914399982 0.0250202462
0.0516991843 0.914399982 0.0246965409
0.0498088504 0.914399982 0.0243611569
0.0479207331 0.914399982 0.0240135109
0.0460350322 0.914399982 0.0236529885
0.044151953 0.914399982 0.0232790136
0.0422717498 0.914399982 0.0228908374
0.0403946425 0.914399982 0.0224879573
0.0385209567 0.914399982 0.0220694529
0.0366510565 0.914399982 0.0216343461
0.0347853376 0.914399982 0.0211816464
0.0329242255 0.914399982 0.0207103653
0.0310682033 0.914399982 0.0202194215
0.0292179481 0.914399982 0.0197071716
0.0273741862 0.914399982 0.0191720213
0.0255377204 0.914399982 0.0186123457
0.0237094694 0.914399982 0.018026391
0.0218907823 0.914399982 0.0174113939
0.0200831628 0.914399982 0.0167645901
0.0182883138 0.914399982 0.0160831504
0.0165084556 0.914399982 0.0153634646
0.0147467408 0.914399982 0.0146004421
0.0130068115 0.914399982 0.0137889688
0.0112932731 0.914399982 0.0129231562
0.00961336263 0.914399982 0.0119937781
0.00800804248 0.914399982 0.0123220414
0.00665984365 0.914399982 0.0133671862
0.00474904705 0.914399981 0.0155442507
0.00102321397 0.914399981 0.0166107643
-0.00283631157 0.914399981 0.0150053051
-0.00574650613 0.914399981 0.0128456198
-0.00776200841 0.914399982 0.0104481917
-0.00901069961 0.914399982 0.00780307121
-0.00963042058 0.914399981 0.00507283237
-0.00969874153 0.914399982 0.00236895236
-0.00925600186 0.914399981 -0.000191902916
-0.00841891055 0.914399982 -0.00247596803
-0.00729146861 0.914399982 -0.00442957729
-0.00601455831 0.914399981 -0.00600507041
-0.00480387203 0.914399982 -0.00721552729
-0.00376951884 0.914399981 -0.0081215999
-0.00288384109 0.914399981 -0.00881034936
-0.00210807133 0.914399981 -0.00951734684
-0.00128509843 0.914399982 -0.0104333049
-0.000293178073 0.914399982 -0.0116052605
0.00086090051 0.914399982 -0.0130567702
0.00223331063 0.914399981 -0.0146821968
0.00392890628 0.914399981 -0.0163678601
0.00578560616 0.914399982 -0.017896174
0.00770512668 0.914399981 -0.0192410548
0.00963932397 0.914399982 -0.0204301977
0.0115790811 0.914399981 -0.0214983472
0.0135298735 0.914399981 -0.0224604201
0.0154919287 0.914399981 -0.0233281888
0.0174647482 0.914399981 -0.0241272558
0.019447782 0.914399981 -0.0248711288
0.0214287856 0.914399981 -0.0255557434
0.0233981395 0.914399982 -0.0261989981
0.0253736243 0.914399982 -0.0268105335
0.027370439 0.914399982 -0.0273656511
0.0293729453 0.914399982 -0.0278450534
0.0313629945 0.914399982 -0.0282781686
0.0333588335 0.914399981 -0.028686511
0.0354033152 0.914399982 -0.0290358272
0.0375628344 0.914399981 -0.0292833593
0.039973162 0.914399981 -0.0294258382
0.0426774879 0.914399982 -0.0293735229
0.0451102251 0.914399981 -0.0284220291
0.0468370585 0.914399982 -0.0267519084
0.0483156327 0.914399982 -0.0261101446
0.0500164267 0.914399982 -0.0260777084
0.0518682447 0.914399982 -0.0261664225
0.0537825732 0.914399981 -0.0262755932
0.0557107931 0.914399982 -0.0263842669
0.0576399305 0.914399982 -0.0264912297
0.0595683302 0.914399981 -0.0265978893
0.0614959813 0.914399982 -0.026704552
0.0634227022 0.914399982 -0.0268123319
0.0653489978 0.914399982 -0.026920659
0.0672750878 0.914399982 -0.0270437819
0.0691888848 0.914399982 -0.0272874872
0.0711037509 0.914399982 -0.0275226436
0.0730196013 0.914399982 -0.0277496425
0.074936383 0.914399982 -0.0279686372
0.0768540331 0.914399982 -0.028179893
0.0787724979 0.914399982 -0.0283836177
0.0806917263 0.914399982 -0.0285800186
0.0826116711 0.914399982 -0.0287692878
0.0845322838 0.914399982 -0.0289516554
0.0864535261 0.914399982 -0.0291272659
0.0883753581 0.914399982 -0.0292963007
0.0902988889 0.914399982 -0.0294589766
0.0923191571 0.914399982 -0.0296230182
0.0944410048 0.914399982 -0.0297881436
0.0966695391 0.914399982 -0.0299537136
0.0990101118 0.914399982 -0.0301191229
0.101468325 0.914399982 -0.0302839212
0.104050071 0.914399982 -0.0304474011
0.10676154 0.914399982 -0.0306087071
0.109609218 0.914399982 -0.0307670482
0.112599902 0.914399982 -0.0309217011
0.115740751 0.914399982 -0.0310713893
0.119039252 0.914399982 -0.0312151973
0.122503271 0.914399982 -0.0313519109
0.126141061 0.914399982 -0.0314802428
0.129906638 0.914399982 -0.0315972427
0.133672668 0.914399982 -0.0316986704
0.137439076 0.914399982 -0.0317849433
0.141205787 0.914399982 -0.0318566946
0.144972741 0.914399982 -0.0319143891
0.148739878 0.914399982 -0.031958452
0.152507147 0.914399982 -0.0319893195
0.156274499 0.914399982 -0.0320074297
0.16004189 0.914399982 -0.0320131635
0.16380928 0.914399982 -0.0320068721
0.167576632 0.914399982 -0.0319889189
0.171343914 0.914399982 -0.0319595924
0.175111093 0.914399982 -0.0319192757
0.178878144 0.914399982 -0.0318682989
0.182645039 0.914399982 -0.0318069584
0.186411758 0.914399982 -0.0317355662
0.190178277 0.914399982 -0.0316543162
0.193944577 0.914399982 -0.0315634857
0.197710643 0.914399982 -0.0314634015
0.201476459 0.914399982 -0.0313543219
0.205242007 0.914399982 -0.0312363626
0.209007277 0.914399982 -0.0311098416
0.21277226 0.914399982 -0.0309750238
0.21653694 0.914399982 -0.0308320114
0.220301309 0.914399982 -0.0306810548
0.224065364 0.914399982 -0.0305224393
0.22782909 0.914399982 -0.0303561996
0.231592484 0.914399982 -0.030182619
0.235355544 0.914399982 -0.0300019339
0.239118256 0.914399982 -0.0298141244
0.242880623 0.914399982 -0.0296195531
0.246642638 0.914399982 -0.0294182856
0.250404298 0.914399982 -0.0292104659
0.254165604 0.914399982 -0.0289963597
0.257926544 0.914399982 -0.0287759182
0.261687127 0.914399982 -0.0285494578
0.265447346 0.914399982 -0.0283170295
0.269207199 0.914399982 -0.028078763
0.272966692 0.914399982 -0.0278348744
0.276725813 0.914399982 -0.0275853104
0.280484571 0.914399982 -0.0273303613
0.284242962 0.914399982 -0.0270700432
0.288000987 0.914399982 -0.0268044944
0.29175865 0.914399982 -0.0265338682
0.295515941 0.914399982 -0.026258133
0.299272872 0.914399982 -0.0259775303
0.303029438 0.914399982 -0.0256920753
0.306785639 0.914399982 -0.0254018662
0.310541481 0.914399982 -0.0251070456
0.314296956 0.914399982 -0.0248075921
0.318052073 0.914399982 -0.0245036713
0.321806832 0.914399982 -0.0241953687
0.325561227 0.914399982 -0.0238826593
0.329315265 0.914399982 -0.0235657011
0.333068949 0.914399982 -0.0232445683
0.336822272 0.914399982 -0.0229192439
0.34057524 0.914399982 -0.022589846
0.344327853 0.914399982 -0.0222564397
0.348080113 0.914399982 -0.0219190736
0.351832014 0.914399982 -0.02157775
0.355583556 0.914399982 -0.0212324915
0.359334754 0.914399982 -0.0208835176
0.363085598 0.914399982 -0.0205307693
0.366836089 0.914399982 -0.0201742758
0.370586222 0.914399982 -0.019814039
0.374335999 0.914399982 -0.0194501171
0.378085422 0.914399982 -0.0190825592
0.38183449 0.914399982 -0.0187114058
0.385583203 0.914399982 -0.0183366816
0.389331558 0.914399982 -0.0179583959
0.393079555 0.914399982 -0.0175765728
0.396827193 0.914399982 -0.0171912464
0.400574472 0.914399982 -0.016802436
0.404321381 0.914399982 -0.0164100838
0.408067924 0.914399982 -0.0160142551
0.4118141 0.914399982 -0.0156149616
0.415559906 0.914399982 -0.0152122159
0.419305341 0.914399982 -0.0148060345
0.423050402 0.914399982 -0.014396416
0.426795088 0.914399982 -0.0139833907
0.430539378 0.914399982 -0.0135667781
0.434283286 0.914399982 -0.013146753
0.43802681 0.914399982 -0.0127233192
0.441769932 0.914399982 -0.0122963505
0.445512654 0.914399982 -0.0118658847
0.449254981 0.914399982 -0.0114320037
0.452996883 0.914399982 -0.0109944667
0.456738384 0.914399982 -0.0105535127
0.46047945 0.914399982 -0.0101088829
0.464220097 0.914399982 -0.00966075238
0.467960312 0.914399982 -0.00920901906
0.471700077 0.914399982 -0.00875357546
0.475439399 0.914399982 -0.00829451389
0.479178265 0.914399982 -0.00783175045
0.482916668 0.914399982 -0.00736526834
0.486654598 0.914399982 -0.00689500651
0.490392049 0.914399982 -0.00642095231
0.494129013 0.914399982 -0.00594306919
0.497865471 0.914399982 -0.00546125203
0.501601425 0.914399982 -0.00497554104
0.505336845 0.914399982 -0.00448574029
0.509071753 0.914399982 -0.00399204739
0.512806122 0.914399982 -0.00349429978
0.51653993 0.914399982 -0.00299235418
0.520273183 0.914399982 -0.00248630128
0.524005851 0.914399982 -0.00197595089
0.527752387 0.914399982 -0.00145920955
0.530093688 0.914399982 -0.00113419677
0.531556866 0.914399982 -0.000930087443
0.532471303 0.914399982 -0.000802171366
0.533042819 0.914399982 -0.000722168252
0.533400004 0.914399982 -0.000672082119
0.533400004 0.914399982 -0.000672082119

ZONE T="SLICE_Y_0p9144_BINS03_KS_0p5mm_SINGLE_LAYER"
0.533400017 0.914399982 -0.000560068119
0.533400008 0.914399982 -0.000448054119
0.5334 0.914399982 -0.000336040117
0.533399994 0.914399982 -0.000224026115
0.533399992 0.914399982 -0.000112012113
0.533399991 0.914399982 1.88855068e-09
0.533399989 0.914399982 0.000112015891
0.533399987 0.914399982 0.000224029892
0.53339999 0.914399982 0.000336043894
0.533399995 0.914399982 0.000448057897
0.5334 0.914399982 0.000560071899
0.533400004 0.914399982 0.000672085901
0.533042819 0.914399982 0.000722170639
0.532471303 0.914399982 0.000802174153
0.531556866 0.914399982 0.000930091722
0.530093689 0.914399982 0.00113420118
0.527752387 0.914399982 0.00145921362
0.524005851 0.914399982 0.00197595553
0.520253488 0.914399982 0.00248898396
0.516500535 0.914399982 0.00299767549
0.512747019 0.914399982 0.00350220586
0.508992939 0.914399982 0.00400251098
0.505238313 0.914399982 0.00449870975
0.501483171 0.914399982 0.00499099071
0.497727488 0.914399982 0.00547911783
0.493971297 0.914399982 0.00596332763
0.490214593 0.914399982 0.00644353971
0.486457401 0.914399982 0.00691991821
0.482699725 0.914399982 0.00739246319
0.478941569 0.914399982 0.0078611733
0.475182946 0.914399982 0.00832612682
0.471423862 0.914399982 0.00878733552
0.467664328 0.914399982 0.00924486871
0.463904355 0.914399982 0.00969876983
0.460143929 0.914399982 0.01014891
0.456383082 0.914399982 0.0105955196
0.452621806 0.914399982 0.0110384952
0.448860111 0.914399982 0.0114779061
0.445098003 0.914399982 0.0119137568
0.441335493 0.914399982 0.0123461317
0.437572566 0.914399982 0.0127748573
0.433809249 0.914399982 0.0132001496
0.430045543 0.914399982 0.0136219848
0.426281432 0.914399982 0.0140401935
0.42251694 0.914399982 0.0144549589
0.41875207 0.914399982 0.0148662725
0.414986822 0.914399982 0.0152741181
0.411221195 0.914399982 0.0156784419
0.407455188 0.914399982 0.0160792208
0.403688813 0.914399982 0.016476512
0.399922068 0.914399982 0.0168702961
0.396154958 0.914399982 0.0172605633
0.392387483 0.914399982 0.0176472868
0.388619644 0.914399982 0.0180304615
0.384851444 0.914399982 0.0184100566
0.381082883 0.914399982 0.0187860545
0.377313961 0.914399982 0.0191584183
0.373544681 0.914399982 0.0195271365
0.369775042 0.914399982 0.019892173
0.366005045 0.914399982 0.0202534914
0.362234691 0.914399982 0.0206110615
0.35846398 0.914399982 0.020964855
0.354692917 0.914399982 0.0213148696
0.350921491 0.914399982 0.0216609477
0.347149706 0.914399982 0.0220031051
