#  AE3933

VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p5mm_SINGLE_LAYER"
0.533400008 0.914399982 -0.000448054116
0.533399994 0.914399982 -0.000224026114
0.533399991 0.914399982 1.88940693e-09
0.533399987 0.914399982 0.000224029893
0.533399995 0.914399982 0.000448057897
0.533400004 0.914399982 0.000672085901
0.532685624 0.914399982 0.000772193473
0.531542578 0.914399982 0.000932090434
0.529713585 0.914399982 0.00118707894
0.526786897 0.914399982 0.00159290009
0.522103417 0.914399982 0.00223657466
0.514607964 0.914399982 0.0032526425
0.506371577 0.914399982 0.00434943858
0.498132609 0.914399982 0.00542667815
0.489891152 0.914399982 0.00648470903
0.481647323 0.914399982 0.00752408844
0.473401217 0.914399982 0.00854524793
0.465152907 0.914399982 0.00954845569
0.456902477 0.914399982 0.0105340686
0.448649992 0.914399982 0.0115023295
0.440395522 0.914399982 0.0124535184
0.432139116 0.914399982 0.0133877498
0.423880819 0.914399982 0.0143051192
0.415620669 0.914399982 0.015205656
0.40735871 0.914399982 0.0160894302
0.399094962 0.914399982 0.0169563286
0.390829445 0.914399982 0.0178061818
0.382562186 0.914399982 0.0186389257
0.374293194 0.914399982 0.0194542869
0.366022465 0.914399982 0.0202518314
0.357750021 0.914399982 0.0210313825
0.349475864 0.914399982 0.0217925386
0.341199976 0.914399982 0.0225346398
0.332922358 0.914399982 0.0232571832
0.324643002 0.914399982 0.0239595432
0.316361902 0.914399982 0.0246410209
0.308079049 0.914399982 0.0253008585
0.299794433 0.914399982 0.0259381735
0.291508047 0.914399982 0.0265520466
0.283219883 0.914399982 0.0271414292
0.27492994 0.914399982 0.0277052317
0.266638216 0.914399982 0.0282422175
0.258344719 0.914399982 0.0287510886
0.250049461 0.914399982 0.0292303825
0.241752467 0.914399982 0.0296786272
0.233453768 0.914399982 0.0300941296
0.225153415 0.914399982 0.0304751472
0.216851469 0.914399982 0.0308197141
0.208548015 0.914399982 0.0311257993
0.200243156 0.914399982 0.0313910305
0.19193703 0.914399982 0.0316130535
0.183629805 0.914399982 0.0317892467
0.175535796 0.914399982 0.0319140986
0.167826646 0.914399982 0.0319872562
0.160484313 0.914399982 0.0320130033
0.153491595 0.914399982 0.0319952544
0.146832089 0.914399982 0.0319378188
0.14049016 0.914399982 0.0318441191
0.134450891 0.914399982 0.0317176756
0.128700067 0.914399982 0.0315614542
0.123224125 0.914399982 0.0313785745
0.118010133 0.914399982 0.0311717876
0.113045762 0.914399982 0.0309436514
0.108319244 0.914399982 0.030696767
0.103819378 0.914399982 0.0304331237
0.0995354561 0.914399982 0.0301550666
0.0954572808 0.914399982 0.0298645461
0.0915751261 0.914399982 0.0295633763
0.0878797114 0.914399982 0.0292533156
0.0840469838 0.914399982 0.0289062096
0.0802167986 0.914399982 0.0285320909
0.0763895072 0.914399982 0.0281294441
0.0725655179 0.914399982 0.0276965597
0.0687452754 0.914399982 0.0272317683
0.064929336 0.914399982 0.0267328795
0.0611183305 0.914399982 0.0261976034
0.057312985 0.914399982 0.0256234702
0.0535142236 0.914399982 0.0250072752
0.0497231096 0.914399982 0.0243456578
0.0459409432 0.914399982 0.0236346701
0.0421694081 0.914399982 0.022869289
0.0384104773 0.914399982 0.0220442288
0.0346668648 0.914399982 0.0211522365
0.030941939 0.914399982 0.0201851727
0.0272403822 0.914399982 0.0191321958
0.0235685341 0.914399982 0.0179798843
0.0199356235 0.914399982 0.016710139
0.0163551785 0.914399982 0.0152992111
0.0128491814 0.914399982 0.0137122879
0.00933442425 0.914399981 0.0128585967
0.00511636249 0.914399982 0.0143388011
-0.00107857857 0.914399982 0.0168648003
-0.0061131565 0.914399982 0.0130284578
-0.00901573401 0.914399982 0.00769253585
-0.00986795491 0.914399981 0.00241566289
-0.00878696049 0.914399981 -0.00236640235
-0.00635809318 0.914399982 -0.00570181247
-0.00375819294 0.914399982 -0.00752618894
-0.00175637768 0.914399981 -0.00914714726
-7.93355269e-05 0.914399982 -0.0114305748
0.00217051382 0.914399981 -0.014369078
0.00546913805 0.914399981 -0.0176073298
0.00926971114 0.914399981 -0.0203203483
0.0133156203 0.914399982 -0.0224080681
0.0173850751 0.914399981 -0.0240085909
0.0213894008 0.914399981 -0.0253186911
0.0253415722 0.914399982 -0.0264571674
0.0292869383 0.914399982 -0.0274710288
0.0333034278 0.914399981 -0.0283809898
0.0375276766 0.914399981 -0.0291874709
0.0419825685 0.914399982 -0.0296717215
0.0462508357 0.914399982 -0.0286598584
0.0500422099 0.914399982 -0.0264469792
0.0537581293 0.914399982 -0.0264958411
0.057556565 0.914399982 -0.0267205272
0.0614075713 0.914399982 -0.0269496897
0.0652700174 0.914399982 -0.0271719727
0.0691332171 0.914399982 -0.0273914678
0.0729840168 0.914399982 -0.0277454884
0.0768273202 0.914399982 -0.0281770067
0.0806739047 0.914399982 -0.0285782259
0.0845233667 0.914399982 -0.0289508275
0.0883753581 0.914399982 -0.0292963007
