#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3933, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3127 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8947 million (based on MAC)
#                       Freestream Temp: 270.95 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "insert the number of total ice layers"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p5mm_SINGLE_LAYER"
0.269518772 0.914399982 0.018710352
0.272073912 0.914399982 0.018366286
0.274628707 0.914399982 0.018019661
0.277183136 0.914399982 0.017670360
0.279737228 0.914399982 0.017318591
0.282290959 0.914399982 0.016964219
0.284844355 0.914399982 0.016607436
0.287397402 0.914399982 0.016248164
0.289950113 0.914399982 0.015886517
0.292502483 0.914399982 0.015522470
0.295054519 0.914399982 0.015156086
0.297606222 0.914399982 0.014787393
0.300157592 0.914399982 0.014416404
0.302708638 0.914399982 0.014043190
0.305259353 0.914399982 0.013667719
0.307809749 0.914399982 0.013290094
0.310359817 0.914399982 0.012910254
0.312909573 0.914399982 0.012528326
0.315459002 0.914399982 0.012144224
0.318008125 0.914399982 0.011758096
0.320556926 0.914399982 0.011369846
0.323105423 0.914399982 0.010979609
0.325653604 0.914399982 0.010587307
0.328201482 0.914399982 0.010193051
0.330749049 0.914399982 0.009796785
0.333296317 0.914399982 0.009398599
0.335843278 0.914399982 0.008998457
0.338389940 0.914399982 0.008596422
0.340936304 0.914399982 0.008192492
0.343482366 0.914399982 0.007786675
0.346028137 0.914399982 0.007379028
0.348573606 0.914399982 0.006969502
0.351118789 0.914399982 0.006558206
0.353663671 0.914399982 0.006145045
0.356208266 0.914399982 0.005730127
0.358752553 0.914399982 0.005313321
0.361296571 0.914399982 0.004894877
0.363840312 0.914399982 0.004474750
0.366383735 0.914399982 0.004052701
0.368926887 0.914399982 0.003629026
0.371469769 0.914399982 0.003203735
0.374012332 0.914399982 0.002776536
0.376554628 0.914399982 0.002347753
0.379096655 0.914399982 0.001917379
0.381638366 0.914399982 0.001485140
0.384179812 0.914399982 0.001051347
0.386720979 0.914399982 0.000615925
0.389261845 0.914399982 0.000178747
0.391802448 0.914399982 -0.000259954
0.394342754 0.914399982 -0.000700369
0.396882779 0.914399982 -0.001142407
0.399422536 0.914399982 -0.001585980
0.401961983 0.914399982 -0.002031326
0.404501172 0.914399982 -0.002478143
0.407040056 0.914399982 -0.002926686
0.409578666 0.914399982 -0.003376781
0.412116991 0.914399982 -0.003828472
0.414655026 0.914399982 -0.004281800
0.417192780 0.914399982 -0.004736692
0.419730237 0.914399982 -0.005193238
0.422267418 0.914399982 -0.005651317
0.424804296 0.914399982 -0.006111070
0.427340895 0.914399982 -0.006572364
0.429877195 0.914399982 -0.007035296
0.432413202 0.914399982 -0.007499829
0.434948919 0.914399982 -0.007965941
0.437484332 0.914399982 -0.008433707
0.440019464 0.914399982 -0.008902993
0.442554274 0.914399982 -0.009374013
0.445088794 0.914399982 -0.009846594
0.447623018 0.914399982 -0.010320763
0.450156920 0.914399982 -0.010796643
0.452690525 0.914399982 -0.011274106
0.455223828 0.914399982 -0.011753165
0.457756803 0.914399982 -0.012233956
0.460289467 0.914399982 -0.012716384
0.462821823 0.914399982 -0.013200430
0.465353858 0.914399982 -0.013686148
0.467885573 0.914399982 -0.014173531
0.470416953 0.914399982 -0.014662648
0.472948009 0.914399982 -0.015153443
0.475478735 0.914399982 -0.015645938
0.478009127 0.914399982 -0.016140147
0.480539182 0.914399982 -0.016636073
0.483068898 0.914399982 -0.017133727
0.485598273 0.914399982 -0.017633112
0.488127292 0.914399982 -0.018134299
0.490655958 0.914399982 -0.018637260
0.493184275 0.914399982 -0.019141976
0.495712238 0.914399982 -0.019648460
0.498239823 0.914399982 -0.020156827
0.500767055 0.914399982 -0.020666948
0.503293894 0.914399982 -0.021179010
0.505820372 0.914399982 -0.021692852
0.508346463 0.914399982 -0.022208592
0.510872185 0.914399982 -0.022726135
0.513397493 0.914399982 -0.023245694
0.515922422 0.914399982 -0.023767096
0.518446951 0.914399982 -0.024290427
0.520971073 0.914399982 -0.024815722
0.523494778 0.914399982 -0.025343013
0.526018079 0.914399982 -0.025872236
0.528540936 0.914399982 -0.026403570
0.530170779 0.914399982 -0.026747882
0.531189322 0.914399982 -0.026963588
0.531825898 0.914399982 -0.027098470
0.532223740 0.914399982 -0.027182859
0.532472385 0.914399982 -0.027235629
0.494974298 0.914399982 -0.030970655
0.497544103 0.914399982 -0.030819216
0.500113802 0.914399982 -0.030665987
0.502683383 0.914399982 -0.030510782
0.505252853 0.914399982 -0.030353756
0.507822206 0.914399982 -0.030194819
0.510391443 0.914399982 -0.030034037
0.512960554 0.914399982 -0.029871232
0.515529544 0.914399982 -0.029706538
0.518098407 0.914399982 -0.029539885
0.520667141 0.914399982 -0.029371236
0.523235740 0.914399982 -0.029200557
0.525804208 0.914399982 -0.029027921
0.528372531 0.914399982 -0.028853132
0.530033230 0.914399982 -0.028739084
0.531071130 0.914399982 -0.028667283
0.531719814 0.914399982 -0.028622342
0.532125234 0.914399982 -0.028594163
0.532378621 0.914399982 -0.028576523
0.532378621 0.914399982 -0.028576523
0.532384885 0.914399982 -0.028487131
0.532391130 0.914399982 -0.028397737
0.532397374 0.914399982 -0.028308344
0.532403618 0.914399982 -0.028218951
0.532409865 0.914399982 -0.028129557
0.532416115 0.914399982 -0.028040164
0.532422364 0.914399982 -0.027950771
0.532428614 0.914399982 -0.027861378
0.532434864 0.914399982 -0.027771985
0.532441113 0.914399982 -0.027682592
0.532447365 0.914399982 -0.027593199
0.53245362 0.914399982 -0.027503807
0.532459875 0.914399982 -0.027414414
0.53246613 0.914399982 -0.027325022

ZONE T="SLICE_Y_0p9144_BINS03_KS_0p5mm_SINGLE_LAYER"
0.532472385 0.914399982 -0.027235629
0.532223740 0.914399982 -0.027182859
0.531825898 0.914399982 -0.027098470
0.531189322 0.914399982 -0.026963588
0.530170779 0.914399982 -0.026747882
0.528540936 0.914399982 -0.026403570
0.526018079 0.914399982 -0.025872236
0.523494778 0.914399982 -0.025343013
0.520971073 0.914399982 -0.024815722
0.518446951 0.914399982 -0.024290427
0.515922422 0.914399982 -0.023767096
0.513397493 0.914399982 -0.023245694
0.510872185 0.914399982 -0.022726135
0.508346463 0.914399982 -0.022208592
0.505820372 0.914399982 -0.021692852
0.503293894 0.914399982 -0.021179010
0.500767055 0.914399982 -0.020666948
0.498239823 0.914399982 -0.020156827
0.495712238 0.914399982 -0.019648460
0.493184275 0.914399982 -0.019141976
0.490655958 0.914399982 -0.018637260
0.488127292 0.914399982 -0.018134299
0.485598273 0.914399982 -0.017633112
0.483068898 0.914399982 -0.017133727
0.480539182 0.914399982 -0.016636073
0.478009127 0.914399982 -0.016140147
0.475478735 0.914399982 -0.015645938
0.472948009 0.914399982 -0.015153443
0.470416953 0.914399982 -0.014662648
0.467885573 0.914399982 -0.014173531
0.465353858 0.914399982 -0.013686148
0.462821823 0.914399982 -0.013200430
0.460289467 0.914399982 -0.012716384
0.457756803 0.914399982 -0.012233956
0.455223828 0.914399982 -0.011753165
0.452690525 0.914399982 -0.011274106
0.450156920 0.914399982 -0.010796643
0.447623018 0.914399982 -0.010320763
0.445088794 0.914399982 -0.009846594
0.442554274 0.914399982 -0.009374013
0.440019464 0.914399982 -0.008902993
0.437484332 0.914399982 -0.008433707
0.434948919 0.914399982 -0.007965941
0.432413202 0.914399982 -0.007499829
0.429877195 0.914399982 -0.007035296
0.427340895 0.914399982 -0.006572364
0.424804296 0.914399982 -0.006111070
0.422267418 0.914399982 -0.005651317
0.419730237 0.914399982 -0.005193238
0.417192780 0.914399982 -0.004736692
0.414655026 0.914399982 -0.004281800
0.412116991 0.914399982 -0.003828472
0.409578666 0.914399982 -0.003376781
0.407040056 0.914399982 -0.002926686
0.404501172 0.914399982 -0.002478143
0.401961983 0.914399982 -0.002031326
0.399422536 0.914399982 -0.001585980
0.396882779 0.914399982 -0.001142407
0.394342754 0.914399982 -0.000700369
0.391802448 0.914399982 -0.000259954
0.389261845 0.914399982 0.000178747
0.386720979 0.914399982 0.000615925
0.384179812 0.914399982 0.001051347
0.381638366 0.914399982 0.001485140
0.379096655 0.914399982 0.001917379
0.376554628 0.914399982 0.002347753
0.374012332 0.914399982 0.002776536
0.371469769 0.914399982 0.003203735
0.368926887 0.914399982 0.003629026
0.366383735 0.914399982 0.004052701
0.363840312 0.914399982 0.004474750
0.361296571 0.914399982 0.004894877
0.358752553 0.914399982 0.005313321
0.356208266 0.914399982 0.005730127
0.353663671 0.914399982 0.006145045
0.351118789 0.914399982 0.006558206
0.348573606 0.914399982 0.006969502
0.346028137 0.914399982 0.007379028
0.343482366 0.914399982 0.007786675
0.340936304 0.914399982 0.008192492
0.338389940 0.914399982 0.008596422
0.335843278 0.914399982 0.008998457
0.333296317 0.914399982 0.009398599
0.330749049 0.914399982 0.009796785
0.328201482 0.914399982 0.010193051
0.325653604 0.914399982 0.010587307
0.323105423 0.914399982 0.010979609
0.320556926 0.914399982 0.011369846
0.318008125 0.914399982 0.011758096
0.315459002 0.914399982 0.012144224
0.312909573 0.914399982 0.012528326
0.310359817 0.914399982 0.012910254
0.307809749 0.914399982 0.013290094
0.305259353 0.914399982 0.013667719
0.302708638 0.914399982 0.014043190
0.300157592 0.914399982 0.014416404
0.297606222 0.914399982 0.014787393
0.295054519 0.914399982 0.015156086
0.292502483 0.914399982 0.015522470
0.289950113 0.914399982 0.015886517
0.287397402 0.914399982 0.016248164
0.284844355 0.914399982 0.016607436
0.282290959 0.914399982 0.016964219
0.279737228 0.914399982 0.017318591
0.277183136 0.914399982 0.017670360
0.274628707 0.914399982 0.018019661
0.272073912 0.914399982 0.018366286
0.269518772 0.914399982 0.018710352
0.266963267 0.914399982 0.019051700
0.264407407 0.914399982 0.019390378
0.261851182 0.914399982 0.019726288
0.259294590 0.914399982 0.020059401
0.256737633 0.914399982 0.020389695
0.254180300 0.914399982 0.020717069
0.251622602 0.914399982 0.021041575
0.249064519 0.914399982 0.021363031
