TITLE = "TC_NACA0012_3933_L1_finalIceShape_V1 | NACA0012 coordinates rotated +4 degrees about X=0.13335 m"
AUXDATA NUM_LAYERS = "insert the number of total ice layers"
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p5mm_SINGLE_LAYER"
0.533400004783 0.914399982 -0.000672082103256
0.533148465518 0.914399982 -0.000707354416959
0.532745998782 0.914399982 -0.00076374564343
0.532102029877 0.914399982 -0.000853827177583
0.53107166672 0.914399982 -0.000997853318542
0.529422968685 0.914399982 -0.00122746800954
0.526873094648 0.914399982 -0.00158098828848
0.524322925842 0.914399982 -0.00193237182451
0.521772489778 0.914399982 -0.00228181136799
0.519221777437 0.914399982 -0.00262923527358
0.516670797191 0.914399982 -0.00297467723941
0.514119553552 0.914399982 -0.00331817313805
0.511568057487 0.914399982 -0.00365979377703
0.50901629464 0.914399982 -0.00399940553227
0.506464287304 0.914399982 -0.00433718387603
0.503912030005 0.914399982 -0.00467306483445
0.501359534929 0.914399982 -0.00500713667243
0.498806784301 0.914399982 -0.00533924555511
0.496253803068 0.914399982 -0.00566957619232
0.493700580172 0.914399982 -0.00599804214479
0.491147126433 0.914399982 -0.00632469779023
0.488593445499 0.914399982 -0.00664958096631
0.486039540293 0.914399982 -0.00697269046622
0.483485406171 0.914399982 -0.00729398852202
0.480931050678 0.914399982 -0.00761352573046
0.478376479619 0.914399982 -0.00793132774918
0.475821691928 0.914399982 -0.00824739365037
0.473266691942 0.914399982 -0.00856172814282
0.470711482613 0.914399982 -0.00887435908857
0.468156062685 0.914399982 -0.00918526853146
0.465600434083 0.914399982 -0.00949445533443
0.463044602939 0.914399982 -0.00980196417858
0.460488571249 0.914399982 -0.0101077949244
0.457932344425 0.914399982 -0.010411996313
0.455375917075 0.914399982 -0.0107145055677
0.452819288502 0.914399982 -0.0110153127127
0.450262471109 0.914399982 -0.0113145091054
0.447705468425 0.914399982 -0.0116121165528
0.445148259495 0.914399982 -0.0119079500659
0.442590872056 0.914399982 -0.0122022342572
0.440033299088 0.914399982 -0.0124948974416
0.437475532368 0.914399982 -0.012785865011
0.434917591736 0.914399982 -0.0130753059932
0.432359457184 0.914399982 -0.0133630202965
0.429801150296 0.914399982 -0.0136492018878
0.427242657803 0.914399982 -0.01393371837
0.424683988719 0.914399982 -0.0142166412888
0.422125141439 0.914399982 -0.0144979477002
0.419566117379 0.914399982 -0.0147776435198
0.417006917188 0.914399982 -0.01505572369
0.414447544117 0.914399982 -0.0153322060276
0.411887993959 0.914399982 -0.0156070447142
0.409328276006 0.914399982 -0.0158803152857
0.406768377618 0.914399982 -0.0161518943233
0.404208322841 0.914399982 -0.0164219966729
0.401648078121 0.914399982 -0.0166902858555
0.399087677032 0.914399982 -0.0169570843144
0.396527100357 0.914399982 -0.0172221888955
0.393966355343 0.914399982 -0.0174856602408
0.391405453025 0.914399982 -0.0177475988253
0.388844363988 0.914399982 -0.0180077129905
0.38628312064 0.914399982 -0.0182662941856
0.383721709714 0.914399982 -0.0185232100137
0.381160123564 0.914399982 -0.0187783798115
0.378598383216 0.914399982 -0.0190319895655
0.376036468732 0.914399982 -0.0192838401813
0.373474386174 0.914399982 -0.0195339753427
0.370912148762 0.914399982 -0.0197825124132
0.368349737975 0.914399982 -0.0200292582144
0.365787158599 0.914399982 -0.0202742525092
0.363224423782 0.914399982 -0.0205176116638
0.360661519581 0.914399982 -0.02075917927
0.358098443135 0.914399982 -0.0209989144276
0.355535210174 0.914399982 -0.0212369704127
0.352971817699 0.914399982 -0.0214733043301
0.350408250253 0.914399982 -0.0217077237894
0.347844518409 0.914399982 -0.0219403513515
0.345280621792 0.914399982 -0.0221711529597
0.342716558609 0.914399982 -0.0224000886416
0.340152332159 0.914399982 -0.0226271912471
0.337587935746 0.914399982 -0.0228523650102
0.335023377364 0.914399982 -0.0230756955817
0.332458646968 0.914399982 -0.0232970393124
0.329893756361 0.914399982 -0.0235165076506
0.327328692575 0.914399982 -0.0237339581537
0.324763467015 0.914399982 -0.023949482249
0.322198069755 0.914399982 -0.0241629523179
0.319632508232 0.914399982 -0.024374446031
0.317066775351 0.914399982 -0.0245838476011
0.314500878778 0.914399982 -0.0247912236556
0.311934809215 0.914399982 -0.0249964555543
0.309368575235 0.914399982 -0.025199622893
0.306802166584 0.914399982 -0.0254005790297
0.304235594786 0.914399982 -0.0255994314224
0.301668847424 0.914399982 -0.0257960025046
0.29910193605 0.914399982 -0.0259904288032
0.296534848777 0.914399982 -0.0261825116633
0.29396759653 0.914399982 -0.0263723786337
0.291400170073 0.914399982 -0.026559868967
0.288832575356 0.914399982 -0.0267450534205
0.286264807768 0.914399982 -0.0269278230504
0.283696871348 0.914399982 -0.027108192611
0.281128763886 0.914399982 -0.0272861161446
