TITLE = "TC_NACA0012_3933_L4_finalIceShape_V1 | NACA0012 coordinates rotated +4 degrees about X=0.13335 m"
AUXDATA NUM_LAYERS = "insert the number of total ice layers"
AUXDATA FELINESEG_CONNECTIVITY_EXPANDED = "1"
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="FELINESEG_SLICE_Y_0p9144_BINS01_KS_1mm_SINGLE_LAYER"
0.0400230774467 0.9143998569 -0.0256726954986
0.0400656531464 0.9143998569 -0.0257097045
nan nan nan
0.0400656531464 0.9143998569 -0.0257097045
0.0401224978475 0.9143998569 -0.0257057295313
nan nan nan
0.0402651619064 0.9143998569 -0.0256957534885
0.0401224978475 0.9143998569 -0.0257057295313
nan nan nan
0.0402651619064 0.9143998569 -0.0256957534885
0.0403220065974 0.9143998569 -0.0256917785205
nan nan nan
0.0404646706564 0.9143998569 -0.0256818024776
0.0403220065974 0.9143998569 -0.0256917785205
nan nan nan
0.0404646706564 0.9143998569 -0.0256818024776
0.0405215174722 0.9143998569 -0.025677827361
nan nan nan
0.0406641868481 0.9143998569 -0.0256678509464
0.0405215174722 0.9143998569 -0.025677827361
nan nan nan
0.0406641868481 0.9143998569 -0.0256678509464
0.0407210315492 0.9143998569 -0.0256638759777
nan nan nan
0.0408636955981 0.9143998569 -0.0256538999356
0.0407210315492 0.9143998569 -0.0256638759777
nan nan nan
0.0408636955981 0.9143998569 -0.0256538999356
0.0409007052391 0.9143998569 -0.025611325785
nan nan nan
0.0454524528455 0.9143998569 -0.0253331849756
0.0454097054901 0.9143998569 -0.0252960257724
nan nan nan
0.0455095292108 0.9143998569 -0.0253291938074
0.0454524528455 0.9143998569 -0.0253331849756
nan nan nan
0.0456519653163 0.9143998569 -0.0253192337046
0.0455095292108 0.9143998569 -0.0253291938074
nan nan nan
0.0456891240285 0.9143998569 -0.0252764869249
0.0456519653163 0.9143998569 -0.0253192337046
nan nan nan
0.0482030192126 0.9143998569 -0.0251006982491
0.0482455938549 0.9143998569 -0.0251377073244
nan nan nan
0.0482455938549 0.9143998569 -0.0251377073244
0.048302438556 0.9143998569 -0.0251337323557
nan nan nan
0.0484451026149 0.9143998569 -0.0251237563129
0.048302438556 0.9143998569 -0.0251337323557
nan nan nan
0.0484451026149 0.9143998569 -0.0251237563129
0.0485019494307 0.9143998569 -0.0251197811963
nan nan nan
0.0486446187967 0.9143998569 -0.0251098047823
0.0485019494307 0.9143998569 -0.0251197811963
nan nan nan
0.0486446187967 0.9143998569 -0.0251098047823
0.0486816263129 0.9143998569 -0.0250672307804
nan nan nan
0.0398591690991 0.9143998569 -0.0256240110541
0.0397844139894 0.9143998569 -0.025559026548
nan nan nan
0.0397097479369 0.9143998569 -0.0254941194581
0.0397844139894 0.9143998569 -0.025559026548
nan nan nan
0.0400048313249 0.9143998569 -0.0256568343869
0.0400230774467 0.9143998569 -0.0256726954986
nan nan nan
0.0399589866448 0.9143998569 -0.0256170311314
0.0400048313249 0.9143998569 -0.0256568343869
nan nan nan
0.0398591690991 0.9143998569 -0.0256240110541
0.0399589866448 0.9143998569 -0.0256170311314
nan nan nan
0.0408907291035 0.9143998569 -0.0254686603994
0.0409007052391 0.9143998569 -0.025611325785
nan nan nan
0.0408867540978 0.9143998569 -0.0254118151696
0.0408907291035 0.9143998569 -0.0254686603994
nan nan nan
0.0452389929449 0.9143998569 -0.0251476253817
0.0451962466562 0.9143998569 -0.0251104660939
nan nan nan
0.0454097054901 0.9143998569 -0.0252960257724
0.0453913864069 0.9143998569 -0.0252801002433
nan nan nan
0.0452389929449 0.9143998569 -0.0251476253817
0.0453913864069 0.9143998569 -0.0252801002433
nan nan nan
0.0456891240285 0.9143998569 -0.0252764869249
0.0456791640185 0.9143998569 -0.0251340521461
nan nan nan
0.0457419782672 0.9143998569 -0.0251726076549
0.0456791640185 0.9143998569 -0.0251340521461
nan nan nan
0.0457698307264 0.9143998569 -0.0251405690812
0.0457419782672 0.9143998569 -0.0251726076549
nan nan nan
0.0458444986443 0.9143998569 -0.0252054760406
0.0457698307264 0.9143998569 -0.0251405690812
nan nan nan
0.0459443124692 0.9143998569 -0.025198496378
0.0458444986443 0.9143998569 -0.0252054760406
nan nan nan
0.0460440073943 0.9143998569 -0.0251915250298
0.0459443124692 0.9143998569 -0.025198496378
nan nan nan
0.0461438212191 0.9143998569 -0.0251845453672
0.0460440073943 0.9143998569 -0.0251915250298
nan nan nan
0.0462087273157 0.9143998569 -0.0251098784419
0.0461438212191 0.9143998569 -0.0251845453672
nan nan nan
0.0462365441565 0.9143998569 -0.0250778698057
0.0462087273157 0.9143998569 -0.0251098784419
nan nan nan
0.0462737049928 0.9143998569 -0.0250351228675
0.0462365441565 0.9143998569 -0.0250778698057
nan nan nan
0.0473910266871 0.9143998569 -0.0249569921235
0.047433600262 0.9143998569 -0.0249940012734
nan nan nan
0.047433600262 0.9143998569 -0.0249940012734
0.047490444963 0.9143998569 -0.0249900263047
nan nan nan
0.0476400922976 0.9143998569 -0.0250799159009
0.047490444963 0.9143998569 -0.0249900263047
nan nan nan
0.0477399079879 0.9143998569 -0.0250729361079
0.0476400922976 0.9143998569 -0.0250799159009
nan nan nan
0.0478396047685 0.9143998569 -0.0250659646298
0.0477399079879 0.9143998569 -0.0250729361079
nan nan nan
0.0479394204588 0.9143998569 -0.0250589848368
0.0478396047685 0.9143998569 -0.0250659646298
nan nan nan
0.0480391172494 0.9143998569 -0.0250520133581
0.0479394204588 0.9143998569 -0.0250589848368
nan nan nan
0.0481847741482 0.9143998569 -0.0250848370634
0.0482030192126 0.9143998569 -0.0251006982491
nan nan nan
0.0481389310742 0.9143998569 -0.0250450336956
0.0481847741482 0.9143998569 -0.0250848370634
nan nan nan
0.0480391172494 0.9143998569 -0.0250520133581
0.0481389310742 0.9143998569 -0.0250450336956
nan nan nan
0.0487095265954 0.9143998569 -0.0250351888625
0.0486816263129 0.9143998569 -0.0250672307804
nan nan nan
0.0487373458663 0.9143998569 -0.0250031884569
0.0487095265954 0.9143998569 -0.0250351888625
nan nan nan
0.0488023275137 0.9143998569 -0.0249284326048
0.0487373458663 0.9143998569 -0.0250031884569
nan nan nan
0.0488301764153 0.9143998569 -0.0248963431554
0.0488023275137 0.9143998569 -0.0249284326048
nan nan nan
0.0488301764153 0.9143998569 -0.0248963431554
0.0488870211164 0.9143998569 -0.0248923681867
nan nan nan
0.0490296851653 0.9143998569 -0.0248823921445
0.0488870211164 0.9143998569 -0.0248923681867
nan nan nan
0.0490296851653 0.9143998569 -0.0248823921445
0.0490865309238 0.9143998569 -0.0248784171019
nan nan nan
0.0492291976362 0.9143998569 -0.0248684408735
0.0490865309238 0.9143998569 -0.0248784171019
nan nan nan
0.0492291976362 0.9143998569 -0.0248684408735
0.0492662072772 0.9143998569 -0.024825866723
nan nan nan
0.0495856452821 0.9143998569 -0.0248035294417
0.049628218867 0.9143998569 -0.0248405385909
nan nan nan
0.049628218867 0.9143998569 -0.0248405385909
0.049685063568 0.9143998569 -0.0248365636222
nan nan nan
0.049827727617 0.9143998569 -0.0248265875801
0.049685063568 0.9143998569 -0.0248365636222
nan nan nan
0.049827727617 0.9143998569 -0.0248265875801
0.0498647362006 0.9143998569 -0.0247840135035
nan nan nan
0.0294211025924 0.9143998569 -0.026013085462
0.029463677224 0.9143998569 -0.0260500945281
nan nan nan
0.029463677224 0.9143998569 -0.0260500945281
0.029520521925 0.9143998569 -0.0260461195594
nan nan nan
0.0296631859839 0.9143998569 -0.0260361435166
0.029520521925 0.9143998569 -0.0260461195594
nan nan nan
0.0296631859839 0.9143998569 -0.0260361435166
0.0297001956157 0.9143998569 -0.0259935693767
nan nan nan
0.0392466916979 0.9143998569 -0.0254663534719
0.0391719347335 0.9143998569 -0.0254013691055
nan nan nan
0.0390972668156 0.9143998569 -0.0253364621461
0.0391719347335 0.9143998569 -0.0254013691055
nan nan nan
0.0393465055227 0.9143998569 -0.0254593738094
0.0392466916979 0.9143998569 -0.0254663534719
nan nan nan
0.0394462004479 0.9143998569 -0.0254524024611
0.0393465055227 0.9143998569 -0.0254593738094
nan nan nan
0.0395460142827 0.9143998569 -0.0254454227978
0.0394462004479 0.9143998569 -0.0254524024611
nan nan nan
0.0396457092078 0.9143998569 -0.0254384514496
0.0395460142827 0.9143998569 -0.0254454227978
nan nan nan
0.0396777476511 0.9143998569 -0.0254663020434
0.0397097479369 0.9143998569 -0.0254941194581
nan nan nan
0.0396457092078 0.9143998569 -0.0254384514496
0.0396777476511 0.9143998569 -0.0254663020434
nan nan nan
0.0409146559665 0.9143998569 -0.0253797731409
0.0408867540978 0.9143998569 -0.0254118151696
nan nan nan
0.0409076845533 0.9143998569 -0.025280077288
0.0409146559665 0.9143998569 -0.0253797731409
nan nan nan
0.0409726699223 0.9143998569 -0.0252053211857
0.0409076845533 0.9143998569 -0.025280077288
nan nan nan
0.0450255330537 0.9143998569 -0.0249620657771
0.0449827856983 0.9143998569 -0.024924906574
nan nan nan
0.0451962466562 0.9143998569 -0.0251104660939
0.0451779265157 0.9143998569 -0.0250945406387
nan nan nan
0.0450255330537 0.9143998569 -0.0249620657771
0.0451779265157 0.9143998569 -0.0250945406387
nan nan nan
0.0462737049928 0.9143998569 -0.0250351228675
0.0463015319649 0.9143998569 -0.0250031219233
nan nan nan
0.046401230601 0.9143998569 -0.0249961503155
0.0463015319649 0.9143998569 -0.0250031219233
nan nan nan
0.0464290811948 0.9143998569 -0.0249641118723
0.046401230601 0.9143998569 -0.0249961503155
nan nan nan
0.0465288950296 0.9143998569 -0.024957132209
0.0464290811948 0.9143998569 -0.0249641118723
nan nan nan
0.0465938011162 0.9143998569 -0.0248824652844
0.0465288950296 0.9143998569 -0.024957132209
nan nan nan
0.046621617957 0.9143998569 -0.0248504566483
0.0465938011162 0.9143998569 -0.0248824652844
nan nan nan
0.0466587777266 0.9143998569 -0.0248077097946
0.046621617957 0.9143998569 -0.0248504566483
nan nan nan
0.0470206354669 0.9143998569 -0.0248225546259
0.0469778891789 0.9143998569 -0.0247853953481
nan nan nan
0.0470777128897 0.9143998569 -0.0248185633837
0.0470206354669 0.9143998569 -0.0248225546259
nan nan nan
