#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Cut/Slice DATA SUBMITTAL FORM for Test Case NACA0012_AE3932, May 18th 2026
#
#       NOMENCLATURE:
#                  X [m]:  X-coordinate of the surface (clean for reference)
#                  Y [m]:  Y-coordinate of the surface (clean for reference)
#                  Z [m]:  Z-coordinate of the surface (clean for reference)
#                 Cp [-]:  Pressure coefficient
#            HTC [W/m2K]:  Convective Heat Transfer Coefficient (on the rough surface)
#               Beta [-]:  Collection efficiency
#                 Ts [K]:  Surface temperature
#                 FF [-]:  Freezing fraction
#                  k [m]:  Surface roughness height if variable (OPTIONAL)
#         RhoIce [kg/m3]:  Ice density (OPTIONAL)
#      HTC_CLEAN [W/m2K]:  Convective Heat Transfer Coefficient on the surface without roughness (OPTIONAL)
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3151 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.9795 million (based on MAC)
#                       Freestream Temp: 267.55 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

                                                    <- Optional ->                 
VARIABLES = "X" "Y" "Z" "Cp" "HTC" "Beta" "Ts" "FF" "k" "RhoIce" "HTC_CLEAN"

ZONE T="SLICE_Y_0p9144_BINS01_KS_1mm_CUTDATA"
 STRANDID=0, SOLUTIONTIME=0
 I=801, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 1.931740046E-01 9.143999815E-01 2.752660029E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.926759928E-01 9.143999815E-01 2.757309936E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.921789944E-01 9.143999815E-01 2.761939913E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.916809976E-01 9.143999815E-01 2.766549960E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.911830008E-01 9.143999815E-01 2.771149948E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.906850040E-01 9.143999815E-01 2.775740065E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.901870072E-01 9.143999815E-01 2.780310065E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.896889955E-01 9.143999815E-01 2.784859948E-02 8.851469727E+02 0.000000000E+00 -5.336360335E-01 -9.990000000E+02 -9.990000000E+02
 1.891909987E-01 9.143999815E-01 2.789390087E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.886930019E-01 9.143999815E-01 2.793909982E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.881950051E-01 9.143999815E-01 2.798409946E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.876969934E-01 9.143999815E-01 2.802889980E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.871989965E-01 9.143999815E-01 2.807350084E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.867009997E-01 9.143999815E-01 2.811790071E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.862030029E-01 9.143999815E-01 2.816220000E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.857050061E-01 9.143999815E-01 2.820619941E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.852069944E-01 9.143999815E-01 2.825010009E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.847089976E-01 9.143999815E-01 2.829379961E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.842110008E-01 9.143999815E-01 2.833740041E-02 8.939589844E+02 0.000000000E+00 -5.458590388E-01 -9.990000000E+02 -9.990000000E+02
 1.837130040E-01 9.143999815E-01 2.838069946E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.832150072E-01 9.143999815E-01 2.842400037E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.827159971E-01 9.143999815E-01 2.846699953E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.822180003E-01 9.143999815E-01 2.850989997E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.817200035E-01 9.143999815E-01 2.855259925E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.812220067E-01 9.143999815E-01 2.859509923E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.807239950E-01 9.143999815E-01 2.863750048E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.802259982E-01 9.143999815E-01 2.867959999E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.797270030E-01 9.143999815E-01 2.872160077E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.792290062E-01 9.143999815E-01 2.876340039E-02 9.024899902E+02 0.000000000E+00 -5.581780076E-01 -9.990000000E+02 -9.990000000E+02
 1.787309945E-01 9.143999815E-01 2.880490012E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.782319993E-01 9.143999815E-01 2.884629928E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.777340025E-01 9.143999815E-01 2.888749912E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.772360057E-01 9.143999815E-01 2.892839909E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.767369956E-01 9.143999815E-01 2.896920033E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.762389988E-01 9.143999815E-01 2.900989912E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.757410020E-01 9.143999815E-01 2.905029990E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.752420068E-01 9.143999815E-01 2.909060009E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.747439951E-01 9.143999815E-01 2.913069911E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.742459983E-01 9.143999815E-01 2.917060070E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.737470031E-01 9.143999815E-01 2.921029925E-02 9.110150146E+02 0.000000000E+00 -5.705755353E-01 -9.990000000E+02 -9.990000000E+02
 1.732490063E-01 9.143999815E-01 2.924980037E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.727499962E-01 9.143999815E-01 2.928910032E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.722519994E-01 9.143999815E-01 2.932829969E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.717530042E-01 9.143999815E-01 2.936719917E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.712550074E-01 9.143999815E-01 2.940589935E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.707559973E-01 9.143999815E-01 2.944440022E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.702580005E-01 9.143999815E-01 2.948269993E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.697590053E-01 9.143999815E-01 2.952069975E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.692609936E-01 9.143999815E-01 2.955860086E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.687619984E-01 9.143999815E-01 2.959630080E-02 9.202550049E+02 0.000000000E+00 -5.831812620E-01 -9.990000000E+02 -9.990000000E+02
 1.682640016E-01 9.143999815E-01 2.963390015E-02 9.310360107E+02 0.000000000E+00 -5.960113406E-01 -9.990000000E+02 -9.990000000E+02
 1.677650064E-01 9.143999815E-01 2.967119962E-02 9.310360107E+02 0.000000000E+00 -5.960113406E-01 -9.990000000E+02 -9.990000000E+02
 1.672659963E-01 9.143999815E-01 2.970840037E-02 9.310360107E+02 0.000000000E+00 -5.960113406E-01 -9.990000000E+02 -9.990000000E+02
 1.667679995E-01 9.143999815E-01 2.974529937E-02 9.310360107E+02 0.000000000E+00 -5.960113406E-01 -9.990000000E+02 -9.990000000E+02
