TITLE = "CCS Analysis Results"
VARIABLES = "X", "Y"

ZONE T="MaxCCS", I=7252, F=POINT
1.1286184160503666e+01	-1.0355898717591847e+00
1.1276641783540427e+01	-1.0362194778985190e+00
1.1275088665905090e+01	-1.0363264007364883e+00
1.1275088406510003e+01	-1.0363224551896721e+00
1.1271811728638280e+01	-1.0365519982214710e+00
1.1259627517783981e+01	-1.0374055458721902e+00
1.1259507537607735e+01	-1.0374143514826339e+00
1.1259267949729153e+01	-1.0374319353668375e+00
1.1258905974838813e+01	-1.0374585015044653e+00
1.1258018126617365e+01	-1.0375236626487128e+00
1.1255953053040747e+01	-1.0376752229649444e+00
1.1254108989746610e+01	-1.0378105628478300e+00
1.1253853146558221e+01	-1.0378301335721956e+00
1.1251867452485021e+01	-1.0379820292377619e+00
1.1250274429204463e+01	-1.0381038875515516e+00
1.1248651405139290e+01	-1.0382280407753219e+00
1.1248591763899544e+01	-1.0382326030318794e+00
1.1248339870256805e+01	-1.0382505767932479e+00
1.1247477438691529e+01	-1.0383121152226518e+00
1.1245884600315126e+01	-1.0384257715125240e+00
1.1243611781380537e+01	-1.0385879475195083e+00
1.1243474188897704e+01	-1.0385977653713034e+00
1.1243457809171003e+01	-1.0385989341395814e+00
1.1243072380360260e+01	-1.0386264362448092e+00
1.1236886668838238e+01	-1.0390634783303867e+00
1.1236757223283895e+01	-1.0390723424106887e+00
1.1236712896860794e+01	-1.0390753777638599e+00
1.1236252107215895e+01	-1.0391069313883581e+00
1.1235636087373754e+01	-1.0391491147555356e+00
1.1232490832101098e+01	-1.0393644933017405e+00
1.1232430399744732e+01	-1.0393686315455171e+00
1.1231242689201032e+01	-1.0394499627406155e+00
1.1231189424869781e+01	-1.0394536101374832e+00
1.1230961341055680e+01	-1.0394692286981515e+00
1.1230871949328451e+01	-1.0394753500010616e+00
1.1230699970097350e+01	-1.0394871266721299e+00
1.1225076794088604e+01	-1.0398633535668937e+00
1.1224512669390874e+01	-1.0399010971628537e+00
1.1223557072426214e+01	-1.0399647626422857e+00
1.1223175327804219e+01	-1.0399901959109947e+00
1.1223060370221798e+01	-1.0399978548193733e+00
1.1221808442667530e+01	-1.0400812629620360e+00
1.1221497068467079e+01	-1.0401020078874468e+00
1.1211897190606697e+01	-1.0407415880128252e+00
1.1208291420963292e+01	-1.0409818180068060e+00
1.1207662630446499e+01	-1.0410237104062112e+00
1.1207342653128599e+01	-1.0410450285038033e+00
1.1207251818283796e+01	-1.0410510802642812e+00
1.1207055434266463e+01	-1.0410641641093317e+00
1.1207037401408430e+01	-1.0410653655264506e+00
1.1206827618891529e+01	-1.0410793420301534e+00
1.1189936873687722e+01	-1.0421742312966407e+00
1.1172912113531124e+01	-1.0433377326948241e+00
1.1171891317204174e+01	-1.0434074956719668e+00
1.1171866442298615e+01	-1.0434091956658071e+00
1.1171742336807327e+01	-1.0434176772485906e+00
1.1171595406906500e+01	-1.0434277186907885e+00
1.1171569515902616e+01	-1.0434295872213075e+00
1.1171054324220281e+01	-1.0434667681427539e+00
1.1170951903670709e+01	-1.0434741597419173e+00
1.1167490880870009e+01	-1.0437239386519601e+00
1.1155073722542078e+01	-1.0446200738269014e+00
1.1155053571955371e+01	-1.0446215280766635e+00
1.1154492038159022e+01	-1.0446620534668967e+00
1.1154303279023447e+01	-1.0446756760443425e+00
1.1154114052099111e+01	-1.0446904120789355e+00
1.1153778828535794e+01	-1.0447165175924231e+00
1.1153727621685022e+01	-1.0447205053226418e+00
1.1150253714406579e+01	-1.0449910356290864e+00
1.1148651182528729e+01	-1.0451158326962655e+00
1.1139731544409647e+01	-1.0458104489425608e+00
1.1138187990690129e+01	-1.0459306530894437e+00
1.1137364868173400e+01	-1.0459947537026275e+00
1.1131076338427723e+01	-1.0464895683630056e+00
1.1126481927919960e+01	-1.0468510807938882e+00
1.1125992423531134e+01	-1.0468895975788453e+00
1.1125159273607387e+01	-1.0469555383789801e+00
1.1122221398788794e+01	-1.0471880605346124e+00
1.1121842705362996e+01	-1.0472180327482457e+00
1.1121754612389640e+01	-1.0472250049881555e+00
1.1121190834806246e+01	-1.0472696259427852e+00
1.1120436090996385e+01	-1.0473293611828669e+00
1.1120309795637276e+01	-1.0473393570033016e+00
1.1120258903714603e+01	-1.0473433849147324e+00
1.1120068618046512e+01	-1.0473584453364531e+00
1.1119913078541485e+01	-1.0473707557251619e+00
1.1119777755375649e+01	-1.0473814660638150e+00
1.1119548335593930e+01	-1.0473996238089485e+00
1.1119128256419325e+01	-1.0474328715547669e+00
1.1118983546523042e+01	-1.0474454391900949e+00
1.1118441502658165e+01	-1.0474925141296847e+00
1.1118423035747863e+01	-1.0474941179273534e+00
1.1117906250801532e+01	-1.0475389992030322e+00
1.1116741434538557e+01	-1.0476401601214851e+00
1.1116255210922160e+01	-1.0476823872341823e+00
1.1116164377996206e+01	-1.0476902758106963e+00
1.1114709547299860e+01	-1.0478166236426367e+00
1.1114356759337282e+01	-1.0478472622553072e+00
1.1113923919286398e+01	-1.0478848531599696e+00
1.1113260730961452e+01	-1.0479424491450113e+00
1.1113230728779397e+01	-1.0479450547476190e+00
1.1113138369932503e+01	-1.0479530124454759e+00
1.1113096743675808e+01	-1.0479565989906185e+00
1.1112995765181338e+01	-1.0479652993628734e+00
1.1112980082743366e+01	-1.0479666505718508e+00
1.1112939269686672e+01	-1.0479701670511561e+00
1.1112913397488091e+01	-1.0479723962164840e+00
1.1112594956211048e+01	-1.0479998333224363e+00
1.1112495628245465e+01	-1.0480083914840572e+00
1.1111798415277669e+01	-1.0480684638033446e+00
1.1111460511825799e+01	-1.0480975777828410e+00
1.1111142479672086e+01	-1.0481249796384631e+00
1.1111054939307392e+01	-1.0481325221727837e+00
1.1111051151543714e+01	-1.0481328485289467e+00
1.1110460179991563e+01	-1.0481837670192937e+00
1.1110346987637072e+01	-1.0481935197456111e+00
1.1110335491207962e+01	-1.0481945102853631e+00
1.1110315183006234e+01	-1.0481962600531309e+00
1.1110281318208287e+01	-1.0481991778659785e+00
1.1107329450828068e+01	-1.0484205392934529e+00
1.1101426212410807e+01	-1.0488632249274770e+00
1.1101383086764455e+01	-1.0488661886318891e+00
1.1101007064530034e+01	-1.0488920298389075e+00
1.1100848236835951e+01	-1.0489038759714060e+00
1.1100703238109228e+01	-1.0489146906730789e+00
1.1100481131260821e+01	-1.0489298715988256e+00
1.1097696602299573e+01	-1.0491201931836998e+00
1.1097661778280701e+01	-1.0491226707378032e+00
1.1095665806439802e+01	-1.0492590947180924e+00
1.1095171543630245e+01	-1.0492930617190144e+00
1.1088916716175076e+01	-1.0497205769975226e+00
1.1085789302447491e+01	-1.0499343346367767e+00
1.1084225595583698e+01	-1.0500412134564037e+00
1.1084180098111888e+01	-1.0500438127099831e+00
1.1084110779940245e+01	-1.0500477728312516e+00
1.1083997585292424e+01	-1.0500542395992243e+00
1.1083764780334137e+01	-1.0500675396595813e+00
1.1083603200636556e+01	-1.0500767706473839e+00
1.1083591724889754e+01	-1.0500774262525145e+00
1.1083298683875439e+01	-1.0500941675762656e+00
1.1083288223928154e+01	-1.0500947651491490e+00
1.1083158730269053e+01	-1.0501021630735514e+00
1.1082975545703627e+01	-1.0501126283393885e+00
1.1082962467309033e+01	-1.0501133755031893e+00
1.1082953423016919e+01	-1.0501138922002213e+00
