#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Cut/Slice DATA SUBMITTAL FORM for Test Case NACA0012_AE3932, May 18th 2026
#
#       NOMENCLATURE:
#               X [m]:  X-coordinate of the surface (clean for reference)
#               Y [m]:  Y-coordinate of the surface (clean for reference)
#               Z [m]:  Z-coordinate of the surface (clean for reference)
#                 Cp [-]:  Pressure coefficient
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3151 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.9795 million (based on MAC)
#                       Freestream Temp: 267.55 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

                                                    <- Optional ->                 
VARIABLES = "X" "Cp"

ZONE T="SLICE_Y_0p9144_BINS15_KS_VAR_CUTDATA"

0.5324723412	0.208062
0.532223726	0.240162
0.5318258604	0.237825
0.5311892856	0.236033
0.5301707456	0.232113
0.5285409038	0.22516
0.5260180488	0.21557
0.5234947366	0.20522
0.5209710688	0.195166
0.5184469438	0.185445
0.515922387	0.176049
0.5133975	0.166958
0.5108721558	0.158156
0.5083464306	0.149626
0.5058203244	0.14135
0.503293888	0.133312
0.5007670706	0.125503
0.498239796	0.117912
0.495712242	0.110527
0.4931842308	0.103333
0.4906559402	0.096316
0.4881272686	0.089463
0.4855982668	0.08277
0.4830688586	0.07623
0.480539171	0.06983
0.4780091024	0.063562
0.475478729	0.057421
0.4729479746	0.051397
0.4704169154	0.045486
0.4678855514	0.039683
0.4653538572	0.033983
0.4628218074	0.028379
0.4602894528	0.022854
0.4577567934	0.0174
0.4552238038	0.012019
0.452690484	0.00671
0.4501569102	0.001464
0.4476230062	-0.003716
0.445088772	-0.00883
0.442554233	-0.013886
0.4400194654	-0.018883
0.4374842914	-0.02382
0.4349488888	-0.028706
0.4324131814	-0.033543
0.4298771438	-0.038334
0.4273408776	-0.043078
0.4248042558	-0.04778
0.4222674054	-0.052442
0.4197301994	-0.057066
0.4171927394	-0.061656
0.4146550254	-0.066212
0.4121170066	-0.070737
0.4095786322	-0.075232
0.4070400292	-0.079703
0.4045011468	-0.08415
0.4019619596	-0.088577
0.3994225184	-0.092985
0.3968827724	-0.097374
0.394342747	-0.101748
0.3918024422	-0.106105
0.3892618326	-0.110447
0.386720969	-0.114774
0.3841798006	-0.119086
0.3816383528	-0.123395
