TITLE = "TC_NACA0012_3932_L3_finalIceShape_V1 | NACA0012 coordinates rotated +4 degrees about X=0.13335 m"
AUXDATA NUM_LAYERS = "1"
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p2mm_SINGLE_LAYER"
0.0104565044407 0.9144 0.0124714328874
0.0102388971248 0.9144 0.0123426596833
0.00982964171015 0.9144 0.0121144154773
0.0094652881097 0.9144 0.0119942266811
0.00928235352052 0.9144 0.0119266912964
0.0090972041633 0.9144 0.0118908285703
0.00865700328519 0.9144 0.0117956197855
0.00811588856359 0.9144 0.0116979456013
0.00807240996211 0.9144 0.0116898128764
0.00797691599096 0.9144 0.0116754966802
0.00747858964216 0.9144 0.0115994098476
0.00724198309584 0.9144 0.0115675874916
0.00692631959855 0.9144 0.0115302369351
0.00620954730592 0.9144 0.0114831627572
0.00616242238019 0.9144 0.0114798674613
0.00613290000111 0.9144 0.0114795874021
0.00534918889952 0.9144 0.0115049903595
0.00520501481691 0.9144 0.0115203707498
0.00428296336348 0.9144 0.0116488947698
0.00397193435304 0.9144 0.011676295229
0.00354862734903 0.9144 0.011718238998
0.00314954598222 0.9144 0.0117522032242
0.00264626256314 0.9144 0.0117144640168
0.00258575346456 0.9144 0.0117094709526
0.00209916258272 0.9144 0.0116550755841
0.0020106207443 0.9144 0.0116468491786
0.00147981512044 0.9144 0.0115947050295
0.00132998859565 0.9144 0.0115816819359
0.000860386509032 0.9144 0.0115501172603
0.00022551413004 0.9144 0.0115225336095
6.93139057096e-05 0.9144 0.0115205227342
-0.000252419151547 0.9144 0.0115117684457
-0.000656214038406 0.9144 0.0115039019759
-0.000864609627343 0.9144 0.0114911138833
-0.00134102730914 0.9144 0.011480464725
-0.0019114841792 0.9144 0.0114382789028
-0.00206031597533 0.9144 0.0114329639746
-0.00267785186512 0.9144 0.0115178536355
-0.00278563537666 0.9144 0.0115334931348
-0.00298953203928 0.9144 0.0115800835144
-0.00327731817435 0.9144 0.0116465304298
-0.00351101474127 0.9144 0.0117078479478
-0.00368429359195 0.9144 0.01175353191
-0.0038774555395 0.9144 0.0118067372191
-0.00407608251458 0.9144 0.011865414637
-0.00418091669648 0.9144 0.0118899114472
-0.00440257562618 0.9144 0.0119210050443
-0.00450773779228 0.9144 0.0119319860516
-0.00479272925004 0.9144 0.0119657783688
-0.00484426756638 0.9144 0.0119708355567
-0.00487536390772 0.9144 0.0119785852635
-0.00518828716548 0.9144 0.0120514242726
-0.0053607103372 0.9144 0.0120775603062
-0.00567112254705 0.9144 0.0121434475431
-0.00584794659969 0.9144 0.0121634215764
-0.00608612938475 0.9144 0.0121905528757
-0.00649936588409 0.9144 0.0122304040301
-0.0069158579686 0.9144 0.0122366762898
-0.00751356919911 0.9144 0.0122129542765
-0.00780645011092 0.9144 0.0121884041339
-0.00844867329656 0.9144 0.0120910477539
-0.0086985601018 0.9144 0.0120488737979
-0.00919424696847 0.9144 0.0119678691066
-0.00981062153592 0.9144 0.0118906448759
-0.00986960330353 0.9144 0.0118893273063
-0.010623512595 0.9144 0.0121220341147
-0.0107700384014 0.9144 0.0121637345713
-0.0109707992529 0.9144 0.0122018931546
-0.0116775104482 0.9144 0.0123495451465
-0.011963585477 0.9144 0.0122131874007
-0.0121445052663 0.9144 0.012124150184
-0.012233325226 0.9144 0.0120761775579
-0.0125861192786 0.9144 0.0118961894468
-0.0128310790813 0.9144 0.011750727577
-0.013065014574 0.9144 0.0116187776385
-0.0132592412584 0.9144 0.0115015635422
-0.0135013640639 0.9144 0.0113374641713
-0.0137756618802 0.9144 0.0111672956008
-0.0139830627937 0.9144 0.0110382136072
-0.0142038187098 0.9144 0.0109107439432
-0.0144384405019 0.9144 0.0107777134988
-0.0148778202131 0.9144 0.010539734214
-0.0150404753612 0.9144 0.0104552822437
-0.0155392827632 0.9144 0.0101240202607
-0.0158741885238 0.9144 0.00992848209463
-0.0162399153931 0.9144 0.0096640761984
-0.0164714940122 0.9144 0.00902864421015
-0.0165638974281 0.9144 0.00862421330032
-0.016644825237 0.9144 0.0081538723348
-0.0165362981366 0.9144 0.00758499705102
