TITLE = "cutData curvilinear distance mapping"
VARIABLES = "s" "variable Index"

ZONE T="SLICE_Y_0p1_BINS01_KS_1mm_CUTDATA"
-0.985642405673 2
-0.985219439953 1
-0.983847579902 0
-0.976730445647 46
-0.969252391088 45
-0.956788130179 44
-0.935952727615 43
-0.901304776738 42
-0.845123297583 41
-0.759145041611 40
-0.640211666564 39
-0.498294202875 38
-0.356631250414 37
-0.238102770714 36
-0.152417863058 35
-0.0963324380351 34
-0.061621399445 33
-0.0405866924112 32
-0.0274574540479 31
-0.0186442537211 30
-0.0123297545327 29
-0.00750859284698 28
-0.00357594742691 27
0 26
0.00357594742691 25
0.00750859284698 24
0.0123297545327 23
0.0186442537211 22
0.0274574540479 21
0.0405866924112 20
0.061621399445 19
0.0963324380351 18
0.152417863058 17
0.238102770714 16
0.356631250414 15
0.498294202875 14
0.640211666564 13
0.759145041611 12
0.845123297583 11
0.901304776738 10
0.935952727615 9
0.956788130179 8
0.969252391088 7
0.976730445647 6
0.981226721885 5
0.983847580522 4
0.985219440574 3

ZONE T="SLICE_Y_0p75_BINS01_KS_1mm_CUTDATA"
-0.789956117317 2
-0.789613772462 1
-0.788514818414 0
-0.782809207141 46
-0.776812124517 45
-0.766827311048 44
-0.750132206976 43
-0.722364497311 42
-0.677326774234 41
-0.608426367123 40
-0.513110395219 39
-0.399368580569 38
-0.285830072123 37
-0.190838985699 36
-0.122155304959 35
-0.0772123433302 34
-0.0493956846524 33
-0.0325326540825 32
-0.0220032998763 31
-0.0149487552418 30
-0.00988585093695 29
-0.00601342275815 28
-0.00285910825259 27
0 26
0.00285910825259 25
0.00601342275815 24
0.00988585093695 23
0.0149487552418 22
0.0220032998763 21
0.0325326540825 20
0.0493956846524 19
0.0772123433302 18
0.122155304959 17
0.190838985699 16
0.285830072123 15
0.399368580569 14
0.513110395219 13
0.608426367123 12
0.677326774234 11
0.722364497311 10
0.750132206976 9
0.766827311048 8
0.776812124517 7
0.782809207141 6
0.786417378423 5
0.788514829257 4
0.789613783305 3

ZONE T="SLICE_Y_1p4_BINS01_KS_1mm_CUTDATA"
-0.594209150848 17
-0.593947425801 16
-0.59312008065 15
-0.591537393062 14
-0.588835911987 13
-0.584321047648 12
-0.576804532498 11
-0.564250947353 10
-0.543354773062 9
-0.509480673812 8
-0.457646150567 7
-0.385939344753 6
-0.30037192981 5
-0.214958045693 4
-0.143504607707 3
-0.0918315354162 2
-0.0580220559763 1
-0.0370970613526 0
-0.0165591354593 46
-0.0112494367861 45
-0.00743103397863 44
-0.00452115425603 43
-0.00215455331798 42
0 41
0.00215455331798 40
0.00452115425603 39
0.00743103397863 38
0.0112494367861 37
0.0165591354593 36
0.0244664105904 35
0.0371559101866 34
0.0580809048102 33
0.0918903842502 32
0.143563456541 31
0.215016894527 30
0.300430778644 29
0.385998193587 28
0.457704999401 27
0.509539522646 26
0.543413621896 25
0.564309796187 24
0.576863381332 23
0.584379896482 22
0.588894760821 21
0.591596241896 20
0.593178929484 19
0.594006274635 18

ZONE T="SLICE_Y_0p1_BINS03_KS_1mm_CUTDATA"
-0.985642405673 2
-0.985219439953 1
-0.983847579902 0
-0.976730445647 46
-0.969252391088 45
-0.956788130179 44
-0.935952727615 43
-0.901304776738 42
-0.845123297583 41
-0.759145041611 40
-0.640211666564 39
-0.498294202875 38
-0.356631250414 37
-0.238102770714 36
-0.152417863058 35
-0.0963324380351 34
-0.061621399445 33
-0.0405866924112 32
-0.0274574540479 31
-0.0186442537211 30
-0.0123297545327 29
-0.00750859284698 28
-0.00357594742691 27
0 26
0.00357594742691 25
0.00750859284698 24
0.0123297545327 23
0.0186442537211 22
0.0274574540479 21
0.0405866924112 20
0.061621399445 19
0.0963324380351 18
0.152417863058 17
0.238102770714 16
0.356631250414 15
0.498294202875 14
0.640211666564 13
0.759145041611 12
0.845123297583 11
0.901304776738 10
0.935952727615 9
0.956788130179 8
0.969252391088 7
0.976730445647 6
0.981226721885 5
0.983847580522 4
0.985219440574 3

ZONE T="SLICE_Y_0p75_BINS03_KS_1mm_CUTDATA"
-0.789956117317 2
-0.789613772462 1
-0.788514818414 0
-0.782809207141 46
-0.776812124517 45
-0.766827311048 44
-0.750132206976 43
-0.722364497311 42
-0.677326774234 41
-0.608426367123 40
-0.513110395219 39
-0.399368580569 38
-0.285830072123 37
-0.190838985699 36
-0.122155304959 35
-0.0772123433302 34
-0.0493956846524 33
-0.0325326540825 32
-0.0220032998763 31
-0.0149487552418 30
-0.00988585093695 29
-0.00601342275815 28
-0.00285910825259 27
0 26
0.00285910825259 25
0.00601342275815 24
0.00988585093695 23
0.0149487552418 22
0.0220032998763 21
0.0325326540825 20
0.0493956846524 19
0.0772123433302 18
0.122155304959 17
0.190838985699 16
0.285830072123 15
0.399368580569 14
0.513110395219 13
0.608426367123 12
0.677326774234 11
0.722364497311 10
0.750132206976 9
0.766827311048 8
0.776812124517 7
0.782809207141 6
0.786417378423 5
0.788514829257 4
0.789613783305 3

ZONE T="SLICE_Y_1p4_BINS03_KS_1mm_CUTDATA"
-0.594209150848 17
-0.593947425801 16
-0.59312008065 15
-0.591537393062 14
-0.588835911987 13
-0.584321047648 12
-0.576804532498 11
-0.564250947353 10
-0.543354773062 9
-0.509480673812 8
-0.457646150567 7
-0.385939344753 6
-0.30037192981 5
-0.214958045693 4
-0.143504607707 3
-0.0918315354162 2
-0.0580220559763 1
-0.0370970613526 0
-0.0165591354593 46
-0.0112494367861 45
-0.00743103397863 44
-0.00452115425603 43
-0.00215455331798 42
0 41
0.00215455331798 40
0.00452115425603 39
0.00743103397863 38
0.0112494367861 37
0.0165591354593 36
0.0244664105904 35
0.0371559101866 34
0.0580809048102 33
0.0918903842502 32
0.143563456541 31
0.215016894527 30
0.300430778644 29
0.385998193587 28
0.457704999401 27
0.509539522646 26
0.543413621896 25
0.564309796187 24
0.576863381332 23
0.584379896482 22
0.588894760821 21
0.591596241896 20
0.593178929484 19
0.594006274635 18

ZONE T="SLICE_Y_0p1_BINS07_KS_1mm_CUTDATA"
-0.985642405673 2
-0.985219439953 1
-0.983847579902 0
-0.976730445647 46
-0.969252391088 45
-0.956788130179 44
-0.935952727615 43
-0.901304776738 42
-0.845123297583 41
-0.759145041611 40
-0.640211666564 39
-0.498294202875 38
-0.356631250414 37
-0.238102770714 36
-0.152417863058 35
-0.0963324380351 34
-0.061621399445 33
-0.0405866924112 32
-0.0274574540479 31
-0.0186442537211 30
-0.0123297545327 29
-0.00750859284698 28
-0.00357594742691 27
0 26
0.00357594742691 25
0.00750859284698 24
0.0123297545327 23
0.0186442537211 22
0.0274574540479 21
0.0405866924112 20
0.061621399445 19
0.0963324380351 18
0.152417863058 17
0.238102770714 16
0.356631250414 15
0.498294202875 14
0.640211666564 13
0.759145041611 12
0.845123297583 11
0.901304776738 10
0.935952727615 9
0.956788130179 8
0.969252391088 7
0.976730445647 6
0.981226721885 5
0.983847580522 4
0.985219440574 3

ZONE T="SLICE_Y_0p75_BINS07_KS_1mm_CUTDATA"
-0.789956117317 2
-0.789613772462 1
-0.788514818414 0
-0.782809207141 46
-0.776812124517 45
-0.766827311048 44
-0.750132206976 43
-0.722364497311 42
-0.677326774234 41
-0.608426367123 40
-0.513110395219 39
-0.399368580569 38
-0.285830072123 37
-0.190838985699 36
-0.122155304959 35
-0.0772123433302 34
-0.0493956846524 33
-0.0325326540825 32
-0.0220032998763 31
-0.0149487552418 30
-0.00988585093695 29
-0.00601342275815 28
-0.00285910825259 27
0 26
0.00285910825259 25
0.00601342275815 24
0.00988585093695 23
0.0149487552418 22
0.0220032998763 21
0.0325326540825 20
0.0493956846524 19
0.0772123433302 18
0.122155304959 17
0.190838985699 16
0.285830072123 15
0.399368580569 14
0.513110395219 13
0.608426367123 12
0.677326774234 11
0.722364497311 10
0.750132206976 9
0.766827311048 8
0.776812124517 7
0.782809207141 6
0.786417378423 5
0.788514829257 4
0.789613783305 3

ZONE T="SLICE_Y_1p4_BINS07_KS_1mm_CUTDATA"
-0.594209150848 17
-0.593947425801 16
-0.59312008065 15
-0.591537393062 14
-0.588835911987 13
-0.584321047648 12
-0.576804532498 11
-0.564250947353 10
-0.543354773062 9
-0.509480673812 8
-0.457646150567 7
-0.385939344753 6
-0.30037192981 5
-0.214958045693 4
-0.143504607707 3
-0.0918315354162 2
-0.0580220559763 1
-0.0370970613526 0
-0.0165591354593 46
-0.0112494367861 45
-0.00743103397863 44
-0.00452115425603 43
-0.00215455331798 42
0 41
0.00215455331798 40
0.00452115425603 39
0.00743103397863 38
0.0112494367861 37
0.0165591354593 36
0.0244664105904 35
0.0371559101866 34
0.0580809048102 33
0.0918903842502 32
0.143563456541 31
0.215016894527 30
0.300430778644 29
0.385998193587 28
0.457704999401 27
0.509539522646 26
0.543413621896 25
0.564309796187 24
0.576863381332 23
0.584379896482 22
0.588894760821 21
0.591596241896 20
0.593178929484 19
0.594006274635 18

ZONE T="SLICE_Y_0p1_BINS15_KS_1mm_CUTDATA"
-0.985642405673 2
-0.985219439953 1
-0.983847579902 0
-0.976730445647 46
-0.969252391088 45
-0.956788130179 44
-0.935952727615 43
-0.901304776738 42
-0.845123297583 41
-0.759145041611 40
-0.640211666564 39
-0.498294202875 38
-0.356631250414 37
-0.238102770714 36
-0.152417863058 35
-0.0963324380351 34
-0.061621399445 33
-0.0405866924112 32
-0.0274574540479 31
-0.0186442537211 30
-0.0123297545327 29
-0.00750859284698 28
-0.00357594742691 27
0 26
0.00357594742691 25
0.00750859284698 24
0.0123297545327 23
0.0186442537211 22
0.0274574540479 21
