VARIABLES = "X" "Y" "Z" "Cp" "Beta"
ZONE T="SLICE_Y_0p1_BINS01_KS_1mm_CUTDATA"
1.02799 0.10000 0.00001 0.13076 0.00000
1.02807 0.10000 0.00000 0.13168 0.00000
1.02809 0.10000 0.00000 0.13021 0.00000
1.02807 0.10000 -0.00000 0.13196 0.00000
1.02799 0.10000 -0.00001 0.13141 0.00000
1.02786 0.10000 -0.00003 0.13133 0.00000
1.02767 0.10000 -0.00005 0.13086 0.00000
1.02743 0.10000 -0.00009 0.13002 0.00000
1.02712 0.10000 -0.00013 0.12917 0.00000
1.02675 0.10000 -0.00017 0.12814 0.00000
1.02631 0.10000 -0.00023 0.12700 0.00000
1.02579 0.10000 -0.00030 0.12576 0.00000
1.02519 0.10000 -0.00037 0.12439 0.00000
1.02450 0.10000 -0.00046 0.12289 0.00000
1.02371 0.10000 -0.00056 0.12125 0.00000
1.02280 0.10000 -0.00068 0.11946 0.00000
1.02177 0.10000 -0.00081 0.11752 0.00000
1.02059 0.10000 -0.00096 0.11538 0.00000
1.01925 0.10000 -0.00113 0.11306 0.00000
1.01773 0.10000 -0.00132 0.11051 0.00000
1.01601 0.10000 -0.00154 0.10774 0.00000
1.01405 0.10000 -0.00178 0.10471 0.00000
1.01183 0.10000 -0.00206 0.10139 0.00000
1.00930 0.10000 -0.00237 0.09776 0.00000
1.00643 0.10000 -0.00273 0.09378 0.00000
1.00317 0.10000 -0.00313 0.08941 0.00000
0.99946 0.10000 -0.00359 0.08460 0.00000
0.99524 0.10000 -0.00410 0.07930 0.00000
0.99044 0.10000 -0.00469 0.07340 0.00000
0.98499 0.10000 -0.00536 0.06677 0.00000
0.97878 0.10000 -0.00613 0.05923 0.00000
0.97174 0.10000 -0.00700 0.05079 0.00000
0.96373 0.10000 -0.00799 0.04146 0.00000
0.95466 0.10000 -0.00910 0.03125 0.00000
0.94439 0.10000 -0.01035 0.02023 0.00000
0.93279 0.10000 -0.01175 0.00854 0.00000
0.91971 0.10000 -0.01329 -0.00363 0.00000
0.90502 0.10000 -0.01497 -0.01602 0.00000
0.88858 0.10000 -0.01680 -0.02838 0.00000
0.87026 0.10000 -0.01878 -0.04049 0.00000
0.84994 0.10000 -0.02088 -0.05223 0.00000
0.82755 0.10000 -0.02311 -0.06364 0.00000
0.80304 0.10000 -0.02547 -0.07493 0.00000
0.77640 0.10000 -0.02793 -0.08645 0.00000
0.74768 0.10000 -0.03049 -0.09852 0.00000
0.71701 0.10000 -0.03310 -0.11135 0.00000
0.68455 0.10000 -0.03573 -0.12483 0.00000
0.65058 0.10000 -0.03829 -0.13842 0.00000
0.61539 0.10000 -0.04069 -0.15113 0.00000
0.57937 0.10000 -0.04283 -0.16167 0.00000
0.54291 0.10000 -0.04460 -0.16882 0.00000
0.50646 0.10000 -0.04593 -0.17159 0.00000
0.47043 0.10000 -0.04679 -0.16973 0.00000
0.43525 0.10000 -0.04718 -0.16398 0.00000
0.40127 0.10000 -0.04715 -0.15523 0.00000
0.36882 0.10000 -0.04676 -0.14470 0.00000
0.33814 0.10000 -0.04609 -0.13360 0.00000
0.30943 0.10000 -0.04519 -0.12275 0.00000
0.28278 0.10000 -0.04413 -0.11260 0.00000
0.25827 0.10000 -0.04294 -0.10325 0.00000
0.23588 0.10000 -0.04168 -0.09456 0.00000
0.21557 0.10000 -0.04035 -0.08629 0.00000
0.19725 0.10000 -0.03898 -0.07818 0.00000
0.18081 0.10000 -0.03760 -0.07005 0.00000
0.16611 0.10000 -0.03622 -0.06189 0.00000
0.15304 0.10000 -0.03486 -0.05383 0.00061
0.14143 0.10000 -0.03353 -0.04621 0.00351
0.13116 0.10000 -0.03225 -0.03950 0.00703
0.12209 0.10000 -0.03104 -0.03449 0.01103
0.11409 0.10000 -0.02989 -0.03333 0.01555
0.10704 0.10000 -0.02882 -0.03845 0.02098
0.10084 0.10000 -0.02781 -0.05012 0.02864
0.09538 0.10000 -0.02686 -0.06575 0.04091
0.09059 0.10000 -0.02590 -0.08031 0.05989
0.08637 0.10000 -0.02492 -0.08787 0.08572
0.08266 0.10000 -0.02388 -0.08258 0.11716
0.07940 0.10000 -0.02280 -0.06173 0.15268
0.07653 0.10000 -0.02168 -0.02568 0.19078
0.07400 0.10000 -0.02052 0.02470 0.22981
0.07178 0.10000 -0.01933 0.08642 0.26811
0.06982 0.10000 -0.01814 0.15458 0.30432
0.06809 0.10000 -0.01696 0.22567 0.33830
0.06657 0.10000 -0.01578 0.29732 0.36992
0.06523 0.10000 -0.01462 0.36710 0.39867
0.06406 0.10000 -0.01349 0.43314 0.42480
0.06302 0.10000 -0.01238 0.49467 0.44882
0.06212 0.10000 -0.01130 0.55164 0.47074
0.06132 0.10000 -0.01024 0.60367 0.49055
0.06063 0.10000 -0.00922 0.65005 0.50831
0.06003 0.10000 -0.00822 0.69051 0.52425
0.05952 0.10000 -0.00724 0.72472 0.53844
0.05908 0.10000 -0.00628 0.75230 0.55037
0.05871 0.10000 -0.00535 0.77339 0.56057
0.05840 0.10000 -0.00442 0.78769 0.56825
0.05816 0.10000 -0.00355 0.79525 0.57201
0.05797 0.10000 -0.00259 0.79592 0.57701
0.05784 0.10000 -0.00183 0.78846 0.59306
0.05776 0.10000 -0.00060 0.77772 0.60444
0.05773 0.10000 0.00000 0.75756 0.59033
0.05776 0.10000 0.00060 0.73563 0.57523
0.05784 0.10000 0.00183 0.70696 0.56905
0.05797 0.10000 0.00259 0.65946 0.56229
0.05816 0.10000 0.00355 0.62010 0.55255
0.05840 0.10000 0.00442 0.56635 0.53985
0.05871 0.10000 0.00535 0.51341 0.52669
0.05908 0.10000 0.00628 0.45171 0.51090
0.05952 0.10000 0.00724 0.38641 0.49385
0.06003 0.10000 0.00822 0.31609 0.47444
0.06063 0.10000 0.00922 0.24271 0.45346
0.06132 0.10000 0.01024 0.16625 0.43087
0.06212 0.10000 0.01130 0.08653 0.40637
0.06302 0.10000 0.01238 0.00388 0.37991
0.06406 0.10000 0.01349 -0.08080 0.35158
0.06523 0.10000 0.01462 -0.16710 0.32142
0.06657 0.10000 0.01578 -0.25449 0.28896
0.06809 0.10000 0.01696 -0.33986 0.25402
0.06982 0.10000 0.01814 -0.41831 0.21745
0.07178 0.10000 0.01933 -0.48654 0.17970
0.07400 0.10000 0.02052 -0.54075 0.14138
0.07653 0.10000 0.02168 -0.57601 0.10420
0.07940 0.10000 0.02280 -0.58914 0.06961
0.08266 0.10000 0.02388 -0.57986 0.03927
0.08637 0.10000 0.02492 -0.55171 0.01468
0.09059 0.10000 0.02590 -0.51036 0.00013
0.09538 0.10000 0.02686 -0.46289 0.00000
0.10084 0.10000 0.02781 -0.41688 0.00000
0.10704 0.10000 0.02882 -0.37871 0.00000
0.11409 0.10000 0.02989 -0.35082 0.00000
0.12209 0.10000 0.03104 -0.33166 0.00000
0.13116 0.10000 0.03225 -0.31834 0.00000
0.14143 0.10000 0.03353 -0.30863 0.00000
0.15304 0.10000 0.03486 -0.30140 0.00000
0.16611 0.10000 0.03622 -0.29576 0.00000
0.18081 0.10000 0.03760 -0.29109 0.00000
0.19725 0.10000 0.03898 -0.28707 0.00000
0.21557 0.10000 0.04035 -0.28360 0.00000
0.23588 0.10000 0.04168 -0.28081 0.00000
0.25827 0.10000 0.04294 -0.27895 0.00000
0.28278 0.10000 0.04413 -0.27826 0.00000
0.30943 0.10000 0.04519 -0.27882 0.00000
0.33814 0.10000 0.04609 -0.28043 0.00000
0.36882 0.10000 0.04676 -0.28260 0.00000
0.40127 0.10000 0.04715 -0.28441 0.00000
0.43525 0.10000 0.04718 -0.28447 0.00000
0.47043 0.10000 0.04679 -0.28135 0.00000
0.50646 0.10000 0.04593 -0.27408 0.00000
0.54291 0.10000 0.04460 -0.26253 0.00000
0.57937 0.10000 0.04283 -0.24699 0.00000
0.61539 0.10000 0.04069 -0.22835 0.00000
0.65058 0.10000 0.03829 -0.20803 0.00000
0.68455 0.10000 0.03573 -0.18731 0.00000
0.71701 0.10000 0.03310 -0.16719 0.00000
0.74768 0.10000 0.03049 -0.14817 0.00000
