VARIABLES = "X" "Y" "Z" "Cp"

ZONE T="SLICE_Y_0p9144_BINS07_KS_0p0mm_CUTDATA"
0.53242 0.91440 -0.02795 0.13767 
0.53242 0.91440 -0.02804 0.13679 
0.53241 0.91440 -0.02813 0.13532 
0.53240 0.91440 -0.02822 0.13097 
0.53240 0.91440 -0.02831 0.12264 
0.53239 0.91440 -0.02840 0.11269 
0.53238 0.91440 -0.02849 0.02630 
0.53238 0.91440 -0.02858 -0.05512 
0.53213 0.91440 -0.02859 0.19125 
0.53172 0.91440 -0.02862 0.15739 
0.53107 0.91440 -0.02867 0.15856 
0.53003 0.91440 -0.02874 0.15337 
0.52837 0.91440 -0.02885 0.14705 
0.52580 0.91440 -0.02903 0.13964 
0.52324 0.91440 -0.02920 0.13317 
0.52067 0.91440 -0.02937 0.12633 
0.51810 0.91440 -0.02954 0.11993 
0.51553 0.91440 -0.02971 0.11385 
0.51296 0.91440 -0.02987 0.10808 
0.51039 0.91440 -0.03003 0.10262 
0.50782 0.91440 -0.03019 0.09743 
0.50525 0.91440 -0.03035 0.09250 
0.50268 0.91440 -0.03051 0.08779 
0.50011 0.91440 -0.03067 0.08331 
0.49754 0.91440 -0.03082 0.07904 
0.49497 0.91440 -0.03097 0.07493 
0.49240 0.91440 -0.03112 0.07100 
0.48983 0.91440 -0.03127 0.06722 
0.48726 0.91440 -0.03141 0.06358 
0.48469 0.91440 -0.03156 0.06007 
0.48212 0.91440 -0.03170 0.05670 
0.47955 0.91440 -0.03184 0.05344 
0.47698 0.91440 -0.03198 0.05028 
0.47441 0.91440 -0.03212 0.04723 
0.47184 0.91440 -0.03225 0.04427 
0.46927 0.91440 -0.03239 0.04139 
0.46670 0.91440 -0.03252 0.03861 
0.46413 0.91440 -0.03265 0.03591 
0.46156 0.91440 -0.03278 0.03328 
0.45899 0.91440 -0.03290 0.03071 
0.45642 0.91440 -0.03303 0.02821 
0.45384 0.91440 -0.03315 0.02579 
0.45127 0.91440 -0.03327 0.02343 
0.44870 0.91440 -0.03339 0.02108 
0.44613 0.91440 -0.03351 0.01883 
0.44356 0.91440 -0.03363 0.01664 
0.44099 0.91440 -0.03374 0.01446 
0.43841 0.91440 -0.03386 0.01236 
0.43584 0.91440 -0.03397 0.01028 
0.43327 0.91440 -0.03408 0.00825 
0.43070 0.91440 -0.03419 0.00627 
0.42813 0.91440 -0.03430 0.00431 
0.42555 0.91440 -0.03440 0.00241 
0.42298 0.91440 -0.03450 0.00053 
0.42041 0.91440 -0.03461 -0.00132 
0.41784 0.91440 -0.03471 -0.00313 
0.41527 0.91440 -0.03481 -0.00492 
0.41269 0.91440 -0.03490 -0.00666 
0.41012 0.91440 -0.03500 -0.00840 
0.40755 0.91440 -0.03509 -0.01008 
0.40498 0.91440 -0.03519 -0.01178 
0.40240 0.91440 -0.03528 -0.01343 
0.39983 0.91440 -0.03537 -0.01503 
0.39726 0.91440 -0.03545 -0.01667 
0.39468 0.91440 -0.03554 -0.01822 
0.39211 0.91440 -0.03562 -0.01982 
0.38954 0.91440 -0.03571 -0.02137 
0.38697 0.91440 -0.03579 -0.02286 
0.38439 0.91440 -0.03587 -0.02441 
0.38182 0.91440 -0.03594 -0.02588 
0.37925 0.91440 -0.03602 -0.02735 
0.37667 0.91440 -0.03609 -0.02883 
0.37410 0.91440 -0.03617 -0.03023 
0.37153 0.91440 -0.03624 -0.03167 
0.36895 0.91440 -0.03631 -0.03310 
0.36638 0.91440 -0.03637 -0.03445 
0.36381 0.91440 -0.03644 -0.03584 
0.36123 0.91440 -0.03650 -0.03723 
0.35866 0.91440 -0.03657 -0.03856 
0.35609 0.91440 -0.03663 -0.03989 
0.35351 0.91440 -0.03668 -0.04126 
0.35094 0.91440 -0.03674 -0.04258 
0.34837 0.91440 -0.03680 -0.04387 
0.34579 0.91440 -0.03685 -0.04517 
0.34322 0.91440 -0.03690 -0.04646 
0.34064 0.91440 -0.03695 -0.04774 
